lftUprLipRas,rgtBrwLwr,lftUprLidRas,lftUprLipStr,lftLwrLipStr,lftLwrLidTgt,lftChkRas,lftLwrLidRas,lftCnrDep,rgtNstrlFlr,ID,Group
0.175432,0.0,0.128485,0.0,0.040219,0.165367,0.00342204,0.0,0.0,0.486076,S1PT04,PT
0.175432,0.0,0.128485,0.0,0.040219,0.165367,0.00342204,0.0,0.0,0.486076,S1PT04,PT
0.175432,0.432862,0.128485,0.0,0.040219,0.165367,0.00342204,0.0,0.0,0.634662,S1PT04,PT
0.175432,0.432862,0.128485,0.0,0.040219,0.165367,0.00342204,0.0,0.0,0.634662,S1PT04,PT
0.0,0.645236,0.422564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.087716,0.539049,0.275525,0.0,0.0201095,0.0826836,0.00171102,0.0,0.0,0.317331,S1PT04,PT
0.0,0.432862,0.422564,0.0,0.040219,0.0,0.0,0.0,0.0,0.634662,S1PT04,PT
0.175432,0.432862,0.128485,0.0,0.040219,0.165367,0.00342204,0.0,0.0,0.634662,S1PT04,PT
0.0,0.803009,0.0,0.463876,0.0,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.0,0.0,0.352191,0.0,0.204651,0.0,0.0,0.600979,0.0,0.0,S1PT22,PT
0.0,0.0,0.0,0.167197,0.0,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.0,0.803009,0.142793,0.940899,0.204651,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.0,0.803009,0.0,0.940899,0.204651,0.0,0.0,0.0,0.0,0.729585,S1PT22,PT
0.0,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.0,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.678894,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.0,0.0,0.0,0.995315,0.835054,0.0,0.0,0.0,0.0,0.729585,S1PT22,PT
0.226298,0.0,0.0,0.959038,0.835054,0.0,0.0,0.0,0.0,0.243195,S1PT22,PT
0.339447,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.678894,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.678894,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.678894,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.452596,0.0,0.0,0.949968,0.835054,0.0,0.0,0.0,0.0,0.121597,S1PT22,PT
0.678894,0.538975,0.0,0.949968,0.835054,0.0,0.0,0.0,0.0,0.121597,S1PT22,PT
0.452596,0.0,0.0,0.949968,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.678894,0.0,0.0,0.940899,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.452596,0.538975,0.0,0.949968,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.452596,0.0,0.0,0.949968,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.565745,0.0,0.0,0.945434,0.835054,0.0,0.0,0.0,0.0,0.0,S1PT22,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712683,0.0,0.516464,S1PT19,PT
0.0,0.66258,0.0,0.327642,0.16778,0.64338,0.0,0.583621,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996635,0.0,0.516464,S1PT19,PT
0.0,0.66258,0.311355,0.0,0.0,0.64338,0.0,0.583621,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.475588,0.0,0.64338,0.0,0.996635,0.0,0.516464,S1PT19,PT
0.0,0.66258,0.0,0.0,0.0,0.64338,0.0,0.583621,0.0,0.516464,S1PT19,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.9165,0.0,0.0,0.0,S1PT19,PT
0.0,0.66258,0.0,0.0,0.0,0.64338,0.0,0.583621,0.0,0.516464,S1PT19,PT
0.0,0.83498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT19,PT
0.0,0.499187,0.0,0.0,0.0,0.21446,0.3055,0.19454,0.0,0.172155,S1PT19,PT
0.0,0.187272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT19,PT
0.0,0.41749,0.0,0.0,0.0,0.0,0.45825,0.0,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.182916,0.0,0.0,0.151894,0.506245,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.182916,0.0,0.0,0.151894,0.506245,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.110765,0.0,0.0,0.73138,0.0,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.146841,0.0,0.0,0.441637,0.253123,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.537365,0.0,0.869129,0.662558,0.595084,0.0,0.0,S1HC07,HC
0.0,0.0,0.0,0.668822,0.0,0.0,0.0,0.0,0.0,0.0,S1HC07,HC
0.0,0.937758,0.0,0.668822,0.0,0.869129,0.662558,0.0,0.0,0.0,S1HC07,HC
0.0,0.0,0.0,0.537365,0.0,0.605214,0.662558,0.595084,0.0,0.0,S1HC07,HC
0.218688,0.0,0.0,0.0,0.0,0.0,0.0,0.376505,0.0,0.0,S1HC07,HC
0.0,0.0,0.0,0.668822,0.0,0.0,0.662558,0.0,0.0,0.290159,S1HC07,HC
0.0,0.0,0.0,0.668822,0.0,0.0,0.0,0.0,0.0,0.0,S1HC07,HC
0.0,0.0,0.0,0.603093,0.0,0.434564,0.331279,0.297542,0.0,0.0,S1HC07,HC
0.0,0.0,0.810162,0.0,0.0,0.994373,0.0,0.0,0.0,0.0,S1HC07,HC
0.0,0.0,0.0,0.668822,0.0,0.0,0.0,0.0,0.0,0.0,S1HC07,HC
0.218688,0.0,0.0,0.537365,0.0,0.0,0.0,0.376505,0.0,0.0,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.0,0.318151,0.386492,0.211522,0.0,0.0483598,S1HC07,HC
0.0,0.0,0.0,0.668822,0.0,0.0,0.662558,0.0,0.761183,0.290159,S1HC07,HC
0.218688,0.0,0.0,0.0,0.0,0.0,0.0,0.376505,0.0,0.389156,S1HC07,HC
0.0,0.0,0.0,0.668822,0.0,0.0,0.0,0.0,0.0,0.0,S1HC07,HC
0.0789707,0.0260488,0.135027,0.399916,0.0,0.218754,0.174842,0.160755,0.126864,0.121279,S1HC07,HC
0.0,0.156293,0.0,0.524487,0.0,0.0,0.620522,0.211522,0.0,0.0483598,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.0,0.318151,0.662558,0.211522,0.0,0.290159,S1HC07,HC
0.036448,0.156293,0.0,0.488739,0.0,0.318151,0.940504,0.211522,0.0,0.0483598,S1HC07,HC
0.218688,0.0,0.0,0.537365,0.0,0.0,0.0,0.376505,0.0,0.389156,S1HC07,HC
0.0,0.570368,0.0,0.135295,0.222572,0.0,0.629792,0.0,0.0,0.0,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.0,0.318151,0.662558,0.211522,0.0,0.290159,S1HC07,HC
0.0789707,0.156293,0.0,0.399916,0.0,0.318151,0.940504,0.160755,0.126864,0.121279,S1HC07,HC
0.0617592,0.0824879,0.0225045,0.523969,0.0,0.142509,0.399738,0.195304,0.021144,0.149552,S1HC07,HC
0.0,0.852579,0.0,0.0,0.137505,0.0,0.0,0.0,0.0,0.0,S1HC07,HC
0.0577094,0.0911709,0.0675135,0.462202,0.0,0.268453,0.4187,0.186139,0.0634319,0.205719,S1HC07,HC
0.0308796,0.467534,0.0112522,0.261985,0.0687523,0.0712547,0.199869,0.0976522,0.010572,0.0747761,S1HC07,HC
0.0391479,0.318199,0.015003,0.340978,0.0600127,0.174544,0.508549,0.12562,0.03524,0.127785,S1HC07,HC
0.0,0.852579,0.0,0.0,0.137505,0.0,0.0,0.0,0.0,0.0,S1HC07,HC
0.0617592,0.0824879,0.0,0.523969,0.0,0.142509,0.399738,0.195304,0.0,0.149552,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.0,0.318151,0.629792,0.510296,0.0,0.606595,S1HC07,HC
0.0,0.852579,0.0,0.0,0.137505,0.0,0.0,0.0,0.0,0.606595,S1HC07,HC
0.0308796,0.467534,0.955769,0.261985,0.0687523,0.0712547,0.199869,0.0976522,0.010572,0.0747761,S1HC07,HC
0.0,0.650419,0.0943522,0.0,0.0,0.0,0.0,0.164219,0.0,0.0,S1HC07,HC
0.0336469,0.375418,0.00525105,0.330284,0.0532539,0.141292,0.347589,0.185775,0.00916239,0.191742,S1HC07,HC
0.0308796,0.467534,0.0,0.261985,0.0,0.0712547,0.199869,0.0976522,0.852866,0.0747761,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.0,0.318151,0.629792,0.510296,0.0,0.606595,S1HC07,HC
0.0491036,0.11939,0.0,0.524228,0.0,0.23033,0.514765,0.3528,0.0,0.378074,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.137505,0.318151,0.629792,0.0,0.0,0.606595,S1HC07,HC
0.0308796,0.467534,0.0,0.261985,0.0,0.0712547,0.199869,0.510296,0.852866,0.0747761,S1HC07,HC
0.036448,0.156293,0.0,0.524487,0.0,0.318151,0.629792,0.510296,0.0,0.606595,S1HC07,HC
0.0258511,0.44131,0.150767,0.271853,0.037073,0.118898,0.270269,0.201199,0.124657,0.27608,S1HC07,HC
0.0491036,0.11939,0.00525105,0.524228,0.0,0.23033,0.514765,0.797795,0.00916239,0.378074,S1HC07,HC
0.0350475,0.265856,0.00262552,0.427386,0.026627,0.229722,0.488691,0.348035,0.0045812,0.399168,S1HC07,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.572343,0.548695,0.0,0.0,S1HC24,HC
0.0,0.0,0.558287,0.0,0.0,0.695942,0.0,0.0,0.0,0.0,S1HC24,HC
0.0,0.0,0.558287,0.0,0.0,0.695942,0.0,0.0,0.0,0.0,S1HC24,HC
0.0,0.0,0.558287,0.0,0.0,0.0,0.572343,0.548695,0.0,0.0,S1HC24,HC
0.0,0.0,0.514745,0.0,0.0,0.635243,0.0,0.0,0.0,0.0,S1HC24,HC
0.0,0.0,0.0,0.0,0.0,0.695942,0.0,0.548695,0.82773,0.0,S1HC24,HC
0.0,0.0,0.558287,0.0,0.0,0.695942,0.572343,0.548695,0.0,0.0,S1HC24,HC
0.0,0.494371,0.911958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC24,HC
0.847844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC24,HC
0.0,0.494371,0.911958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.0,0.0,0.0,0.0,0.0,0.190618,0.0,S1HC24,HC
0.0,0.0,0.0,0.0,0.0,0.695942,0.572343,0.0,0.0,0.0,S1HC24,HC
0.0,0.0,0.911958,0.0,0.564977,0.695942,0.0,0.548695,0.0,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.0,0.0,0.0,0.0,0.0,0.190618,0.0,S1HC24,HC
0.847844,0.0,0.0,0.818594,0.0,0.695942,0.572343,0.0,0.190618,0.0,S1HC24,HC
0.211961,0.247185,0.683968,0.0,0.141244,0.347971,0.143086,0.137174,0.0476545,0.0,S1HC24,HC
0.0,0.494371,0.911958,0.0,0.822352,0.695942,0.0,0.548695,0.0,0.0,S1HC24,HC
0.476912,0.308982,0.626971,0.204648,0.240899,0.434964,0.178857,0.171467,0.107223,0.0,S1HC24,HC
0.529903,0.370778,0.797963,0.0,0.0706222,0.173985,0.0715429,0.0685868,0.119136,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.0,0.0,0.0,0.0,0.0,0.190618,0.0,S1HC24,HC
0.847844,0.0,0.63429,0.0,0.0,0.695942,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.0,0.0,0.0,0.572343,0.0,0.190618,0.0,S1HC24,HC
0.847844,0.308982,0.63429,0.204648,0.240899,0.434964,0.178857,0.0,0.983114,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.0,0.0,0.0,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.662378,0.154491,0.630631,0.102324,0.12045,0.565453,0.3756,0.0857336,0.545168,0.0,S1HC24,HC
0.847844,0.0,0.63429,0.0,0.0,0.695942,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.71007,0.3337,0.776628,0.0409297,0.0623043,0.260978,0.279017,0.0480108,0.318142,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.204648,0.240899,0.434964,0.0,0.171467,0.107223,0.0,S1HC24,HC
0.847844,0.0,0.148187,0.0,0.0,0.0,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.847844,0.308982,0.63429,0.204648,0.240899,0.434964,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.847844,0.247185,0.773124,0.0,0.0,0.347971,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.847844,0.494371,0.911958,0.0,0.0,0.0,0.572343,0.0,0.983114,0.0,S1HC24,HC
0.793971,0.297652,0.749959,0.0920918,0.110759,0.398717,0.329694,0.0508686,0.653313,0.0,S1HC24,HC
0.71007,0.308982,0.776628,0.0409297,0.0623043,0.260978,0.279017,0.0480108,0.766704,0.0,S1HC24,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.0,S1HC02,HC
0.0,0.0,0.0,0.70765,0.0,0.0,0.0,0.932533,0.0,0.0,S1HC02,HC
0.0,0.452199,0.0,0.353825,0.0,0.0,0.0,0.466267,0.405298,0.0,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.0,S1HC02,HC
0.0,0.236939,0.0,0.0,0.0,0.0,0.0,0.0,0.0132739,0.704623,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.704623,S1HC02,HC
0.619286,0.452199,0.0,0.353825,0.0,0.0,0.0,0.0,0.810596,0.0,S1HC02,HC
0.0,0.0,0.966192,0.0,0.0,0.0,0.105673,0.0,0.296564,0.0,S1HC02,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49965,S1HC02,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.105673,0.993183,0.296564,0.957354,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.0,0.966192,0.0,0.0,0.0278507,0.105673,0.0,0.296564,0.704623,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.610817,S1HC02,HC
0.0,0.452199,0.241548,0.0,0.0,0.00696267,0.0528366,0.248296,0.55358,0.744355,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.610817,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.0,0.0,0.810596,0.957354,S1HC02,HC
0.0,0.452199,0.483096,0.0,0.0,0.0139253,0.0528366,0.0,0.55358,0.65772,S1HC02,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.596795,0.0,0.0,0.349859,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.801883,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.105673,0.993183,0.296564,0.957354,S1HC02,HC
0.0,0.678298,0.120774,0.0,0.0,0.00348134,0.42736,0.124148,0.682088,0.724489,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.801883,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.452199,0.241548,0.0,0.0,0.00696267,0.105673,0.248296,0.55358,0.744355,S1HC02,HC
0.0,0.904397,0.241548,0.0,0.0,0.85498,0.0,0.0,0.810596,0.957354,S1HC02,HC
0.0,0.0,0.0,0.0,0.0,0.502001,0.0,0.0,0.0,0.734344,S1HC02,HC
0.0,0.516799,0.103521,0.0,0.0,0.002984,0.230004,0.177354,0.54793,0.711726,S1HC02,HC
0.0,0.576015,0.117898,0.0,0.0,0.228401,0.26082,0.091633,0.567465,0.762815,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.00696267,0.801883,0.0,0.810596,0.744355,S1HC02,HC
0.0,0.452199,0.241548,0.0,0.0,0.00696267,0.105673,0.0,0.55358,0.734344,S1HC02,HC
0.0,0.710598,0.0517603,0.0,0.0,0.001492,0.515943,0.0886771,0.679263,0.708175,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.801883,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0261304,0.0,0.801883,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.709521,0.0822413,0.0,0.0,0.0487638,0.49724,0.036062,0.6843,0.730862,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.00348134,0.801883,0.0,0.810596,0.724489,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.0,0.801883,0.0,0.810596,0.704623,S1HC02,HC
0.0,0.904397,0.0,0.0,0.0,0.00696267,0.801883,0.0,0.810596,0.744355,S1HC02,HC
0.0,0.0,0.916557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT27,PT
0.0,0.0,0.0548324,0.0,0.611517,0.0,0.0,0.21919,0.0,0.0,S1PT27,PT
0.0,0.0,0.0,0.0,0.0,0.218274,0.0503778,0.812963,0.0,0.0,S1PT27,PT
0.0,0.0,0.0548324,0.0,0.611517,0.0,0.0,0.21919,0.0,0.0,S1PT27,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388819,0.0,S1PT27,PT
0.0,0.0,0.0548324,0.620243,0.611517,0.0,0.0,0.21919,0.0,0.0,S1PT27,PT
0.0,0.0,0.0548324,0.0,0.611517,0.0,0.0,0.21919,0.0,0.0,S1PT27,PT
0.0,0.0,0.485695,0.0,0.305759,0.0,0.0,0.109595,0.0,0.0,S1PT27,PT
0.0,0.0,0.0548324,0.0,0.611517,0.0,0.0,0.21919,0.0,0.0,S1PT27,PT
0.0,0.461998,0.0548324,0.0,0.0,0.0,0.0,0.21919,0.388819,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.0,0.0,0.130038,0.124049,0.428062,0.0,0.0,0.153433,0.0777639,0.0,S1PT27,PT
0.432792,0.0,0.0,0.124049,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.543213,0.113159,0.0,0.0,0.0,0.0,0.0,0.0,0.206336,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.569798,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.460397,0.0282899,0.0,0.483829,0.0,0.0,0.0,0.0,0.363584,0.0,S1PT27,PT
0.601783,0.0,0.0,0.0,0.0,0.17691,0.0,0.0,0.0,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.481941,0.00707247,0.0,0.44351,0.0,0.0442274,0.0,0.0,0.260447,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.179966,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.788299,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.457366,0.00353623,0.0,0.544307,0.0,0.0221137,0.0,0.0,0.299774,0.0,S1PT27,PT
0.432792,0.0,0.0,0.645105,0.0,0.0,0.0,0.0,0.339102,0.0,S1PT27,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT27,PT
0.449175,0.00235749,0.0,0.577907,0.0,0.0147425,0.0,0.0,0.312883,0.0,S1PT27,PT
0.997728,0.0,0.756398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT09,PT
0.0,0.0,0.84249,0.61613,0.0,0.203413,0.741408,0.0,0.0,0.876363,S1PT09,PT
0.997728,0.0,0.756398,0.0,0.0,0.0,0.741408,0.0,0.0,0.0,S1PT09,PT
0.498864,0.0,0.799444,0.308065,0.0,0.101707,0.370704,0.0,0.0,0.438182,S1PT09,PT
0.997728,0.0,0.756398,0.0,0.0,0.203413,0.741408,0.0,0.0,0.0,S1PT09,PT
0.0,0.0,0.84249,0.61613,0.0,0.203413,0.741408,0.0,0.0,0.876363,S1PT09,PT
0.997728,0.0,0.756398,0.0,0.520159,0.0,0.0,0.0,0.0,0.876363,S1PT09,PT
0.997728,0.0,0.756398,0.0,0.0,0.0,0.741408,0.0,0.0,0.0,S1PT09,PT
0.0,0.717683,0.0,0.0,0.0,0.0,0.159243,0.0,0.0,0.0,S1PT09,PT
0.583284,0.0,0.756398,0.0,0.0,0.101707,0.741408,0.0,0.0,0.0,S1PT09,PT
0.69841,0.0,0.782226,0.184839,0.104032,0.101707,0.518985,0.0,0.0,0.438182,S1PT09,PT
0.853629,0.0,0.756398,0.0,0.520159,0.203413,0.0,0.0,0.0,0.0,S1PT09,PT
0.62661,0.143537,0.610284,0.0369678,0.124838,0.0813653,0.432209,0.0,0.0,0.0876363,S1PT09,PT
0.69841,0.0,0.782226,0.184839,0.104032,0.101707,0.0,0.0,0.0,0.438182,S1PT09,PT
0.997728,0.0,0.756398,0.0,0.0,0.0,0.741408,0.0,0.0,0.0,S1PT09,PT
0.812169,0.0717683,0.683341,0.0184839,0.0624191,0.0406827,0.586808,0.0,0.0,0.0438182,S1PT09,PT
0.774249,0.0478456,0.716302,0.0739356,0.07629,0.061024,0.391206,0.0,0.0,0.175273,S1PT09,PT
0.997728,0.0,0.782226,0.0,0.0,0.0,0.741408,0.0,0.0,0.243112,S1PT09,PT
0.997728,0.0,0.756398,0.0,0.0,0.0,0.741408,0.0,0.0,0.0,S1PT09,PT
0.997728,0.0,0.782226,0.0,0.0,0.0,0.741408,0.0,0.0,0.243112,S1PT09,PT
0.812169,0.0478456,0.683341,0.0739356,0.07629,0.061024,0.391206,0.0,0.0,0.175273,S1PT09,PT
0.950491,0.0,0.943597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT09,PT
0.997728,0.0,0.769312,0.0,0.0,0.0,0.741408,0.0,0.0,0.121556,S1PT09,PT
0.895469,0.0299035,0.734567,0.0231049,0.0346773,0.0254267,0.615207,0.0,0.0,0.115551,S1PT09,PT
0.774249,0.0,0.782226,0.0,0.0,0.0,0.741408,0.0,0.0,0.243112,S1PT09,PT
0.774249,0.0478456,0.797168,0.0184839,0.07629,0.061024,0.391206,0.0,0.0,0.175273,S1PT09,PT
0.92298,0.0149517,0.839082,0.0115524,0.0173386,0.0127133,0.307604,0.0,0.0,0.0577754,S1PT09,PT
0.950491,0.0,0.943597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT09,PT
0.774249,0.0478456,0.797168,0.0739356,0.07629,0.061024,0.391206,0.0,0.0,0.175273,S1PT09,PT
0.886012,0.0179421,0.784634,0.0165035,0.0267511,0.0210678,0.517406,0.0,0.0,0.153411,S1PT09,PT
0.950491,0.0478456,0.943597,0.0,0.0,0.0,0.0,0.932619,0.0,0.0,S1PT09,PT
0.950491,0.0,0.943597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT09,PT
0.883433,0.0201848,0.84112,0.0254979,0.0300949,0.0237013,0.304054,0.0,0.0,0.0966147,S1PT09,PT
0.86237,0.0239228,0.870382,0.0369678,0.038145,0.030512,0.195603,0.0,0.0,0.0876363,S1PT09,PT
0.92298,0.0149517,0.839082,0.0115524,0.0173386,0.0,0.0,0.0,0.0,0.0,S1PT09,PT
0.0,0.0,0.0,0.0,0.922323,0.629702,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.0,0.873433,0.0,0.515051,0.0,0.0157268,0.0,0.0,S1PT01,PT
0.0,0.0,0.269975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.0,0.873433,0.922323,0.629702,0.0,0.0157268,0.0,0.0,S1PT01,PT
0.0,0.69707,0.0,0.344526,0.90499,0.0,0.0,0.0,0.985177,0.0,S1PT01,PT
0.0,0.0531814,0.0,0.0,0.0,0.629702,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.0,0.436717,0.461162,0.572376,0.0,0.00786338,0.0,0.0,S1PT01,PT
0.0,0.0,0.269975,0.0,0.0,0.572376,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.0,0.0,0.747394,0.0,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.358505,0.436717,0.461162,0.563986,0.0,0.00786338,0.0,0.0,S1PT01,PT
0.0,0.15005,0.0539951,0.330935,0.457695,0.366356,0.0,0.00471803,0.197035,0.0,S1PT01,PT
0.0,0.0,0.0,0.436717,0.922323,0.629702,0.0,0.0157268,0.0,0.0,S1PT01,PT
0.0,0.69707,0.0,0.344526,0.90499,0.0,0.0,0.0,0.985177,0.0,S1PT01,PT
0.0,0.0,0.269975,0.0,0.0,0.572376,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.640515,0.85376,0.0,0.0,0.0,0.310161,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.0,0.436717,0.747394,0.0,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.141187,0.113746,0.258149,0.582261,0.355404,0.0,0.00471803,0.197035,0.0,S1PT01,PT
0.0,0.0,0.0,0.344526,0.461162,0.0,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.134988,0.218358,0.373697,0.286188,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.0,0.269975,0.0,0.0,0.572376,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.15634,0.247496,0.207878,0.358163,0.185556,0.0620321,0.000943606,0.0394071,0.0,S1PT01,PT
0.0,0.0,0.85967,0.0,0.747394,0.0,0.690696,0.0,0.0,0.0,S1PT01,PT
0.0,0.937387,0.0,0.344526,0.461162,0.0,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.218745,0.302426,0.154153,0.388083,0.208824,0.150546,0.000188721,0.00788141,0.0,S1PT01,PT
0.0,0.0,0.85967,0.0,0.747394,0.0,0.690696,0.0,0.0,0.0,S1PT01,PT
0.0,0.468693,0.429835,0.172263,0.604278,0.0,0.345348,0.0,0.0,0.0,S1PT01,PT
0.0,0.217498,0.85967,0.0,0.747394,0.0,0.0,0.0,0.0,0.0,S1PT01,PT
0.0,0.109373,0.581048,0.0770763,0.567739,0.104412,0.420621,9.43606e-05,0.00394071,0.0,S1PT01,PT
0.0,0.226234,0.6129,0.081604,0.621787,0.052206,0.296647,4.71803e-05,0.00197035,0.0,S1PT01,PT
