lftCnrPul,lftCnrRas,lftMthStr,rgtInrBrwRas,lftLwrLidTgt,lftUprLipSk,lftDmplr,lftLwrLipDep,lftLwrLidRas,lftChkRas,ID,Group
0.893234,0.0,0.0,0.0,0.192433,0.29405,0.0,0.390175,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.124604,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.456567,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0613615,0.29405,0.0,0.390175,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0481082,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.124604,0.0,0.0,S1HC26,HC
0.637844,0.0,0.0,0.0,0.192433,0.29405,0.0,0.390175,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0962164,0.29405,0.0,0.257389,0.0,0.0,S1HC26,HC
0.842156,0.0,0.0,0.0,0.0796238,0.29405,0.0,0.287266,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0481082,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.192433,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0481082,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.765539,0.0,0.0,0.0,0.120271,0.29405,0.0,0.332081,0.0,0.0,S1HC26,HC
0.829387,0.0,0.0,0.0,0.156352,0.29405,0.0,0.303034,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.192433,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.85748,0.0,0.0,0.0,0.0977087,0.29405,0.0,0.288262,0.0,0.0,S1HC26,HC
0.86131,0.0,0.0,0.0,0.174392,0.29405,0.0,0.288511,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.493701,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.192433,0.29405,0.0,0.273988,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.192433,0.29405,0.0,0.303034,0.0,0.0,S1HC26,HC
0.860034,0.0,0.0,0.0,0.148831,0.29405,0.0,0.288428,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.192433,0.29405,0.0,0.288262,0.0,0.0,S1HC26,HC
0.669565,0.0,0.0,0.0,0.904127,0.0,0.258768,0.0,0.0,0.0,S1PT16,PT
0.0,0.970804,0.0,0.0,0.0,0.0,0.0,0.712636,0.0,0.0,S1PT16,PT
0.334783,0.485402,0.0,0.0,0.452063,0.0,0.129384,0.356318,0.0,0.0,S1PT16,PT
0.669565,0.970804,0.0,0.651832,0.0,0.0,0.383227,0.0,0.0,0.0,S1PT16,PT
0.669565,0.0,0.0,0.0,0.904127,0.0,0.258768,0.0,0.0,0.0,S1PT16,PT
0.334783,0.485402,0.0,0.0,0.452063,0.0,0.258768,0.680533,0.0,0.0,S1PT16,PT
0.557971,0.485402,0.0,0.217277,0.452063,0.0,0.257127,0.118773,0.0,0.0,S1PT16,PT
0.669565,0.970804,0.0,0.651832,0.0,0.0,0.383227,0.0,0.0,0.0,S1PT16,PT
0.334783,0.485402,0.0,0.0,0.947517,0.0,0.258768,0.680533,0.0,0.0,S1PT16,PT
0.520773,0.647203,0.0,0.289703,0.301376,0.0,0.299707,0.266435,0.0,0.0,S1PT16,PT
0.557971,0.970804,0.0,0.217277,0.452063,0.0,0.383227,0.118773,0.0,0.0,S1PT16,PT
0.669565,0.970804,0.0,0.651832,0.0,0.0,0.383227,0.0,0.0,0.0,S1PT16,PT
0.557971,0.970804,0.0,0.217277,0.392584,0.0,0.383227,0.118773,0.0,0.0,S1PT16,PT
0.520773,0.768554,0.0,0.289703,0.425239,0.0,0.331233,0.266435,0.0,0.0,S1PT16,PT
0.582975,0.0379818,0.0,0.535851,0.0,0.0,0.0,0.0,0.48092,0.0,S1PT16,PT
0.557971,0.970804,0.0,0.217277,0.452063,0.0,0.383227,0.118773,0.0,0.0,S1PT16,PT
0.613768,0.970804,0.0,0.434555,0.226032,0.0,0.383227,0.0593864,0.0,0.0,S1PT16,PT
0.566692,0.74379,0.0,0.338933,0.299183,0.0,0.296183,0.112673,0.0961841,0.0,S1PT16,PT
0.613768,0.970804,0.0,0.434555,0.226032,0.0,0.383227,0.0593864,0.0,0.0,S1PT16,PT
0.582975,0.0379818,0.0,0.535851,0.0,0.0,0.0,0.118773,0.0,0.0,S1PT16,PT
0.58587,0.970804,0.0,0.325916,0.339047,0.0,0.383227,0.0890795,0.0,0.0,S1PT16,PT
0.557971,0.970804,0.0,0.535851,0.0,0.0,0.383227,0.118773,0.48092,0.0,S1PT16,PT
0.582975,0.970804,0.734093,0.535851,0.0,0.0,0.383227,0.118773,0.0,0.0,S1PT16,PT
0.557971,0.970804,0.0,0.535851,0.0,0.0,0.383227,0.118773,0.48092,0.0,S1PT16,PT
0.581455,0.738837,0.0,0.434221,0.172853,0.0,0.289173,0.0997369,0.115421,0.0,S1PT16,PT
0.58587,0.970804,0.0,0.485203,0.113016,0.0,0.383227,0.0890795,0.24046,0.0,S1PT16,PT
0.577068,0.912813,0.183523,0.497781,0.0714671,0.0,0.359714,0.10659,0.2092,0.0,S1PT16,PT
0.581455,0.738837,0.0,0.434221,0.172853,0.0,0.289173,0.0997369,0.115421,0.0,S1PT16,PT
0.569713,0.854821,0.0,0.485036,0.0864263,0.0,0.3362,0.109255,0.298171,0.0,S1PT16,PT
0.581455,0.738837,0.0,0.434221,0.0,0.0,0.289173,0.118773,0.115421,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.0,0.504279,0.0,0.0,0.0,0.0,S1PT03,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702338,0.0,0.0,S1PT03,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702338,0.0,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.0,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.0,0.0,S1PT03,PT
0.0,0.0,0.976115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.0,0.0,S1PT03,PT
0.0,0.0,0.865742,0.0,0.0,0.0,0.0,0.468225,0.0,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.823966,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.823966,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.823966,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.357799,0.702338,0.823966,0.0,S1PT03,PT
0.858857,0.0,0.0,0.0,0.603392,0.0,0.0,0.426258,0.0,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.823966,0.0,S1PT03,PT
0.429428,0.0,0.405278,0.0,0.301696,0.0,0.0,0.564298,0.411983,0.0,S1PT03,PT
0.286286,0.0,0.54037,0.0,0.201131,0.0,0.119266,0.610311,0.549311,0.0,S1PT03,PT
0.0,0.0,0.810556,0.0,0.0,0.0,0.0,0.702338,0.823966,0.0,S1PT03,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.0,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.0,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.0,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.548961,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.670953,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.670953,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.70145,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.731948,0.0,0.0,0.0,0.620271,0.0,0.0,0.838928,S1PT25,PT
0.524014,0.0,0.711616,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.670953,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.711616,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.691285,0.0,0.0,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.670953,0.0,0.079176,0.0,0.620271,0.0,0.0,0.0,S1PT25,PT
0.524014,0.0,0.697384,0.0,0.0,0.0,0.620271,0.0,0.0,0.167786,S1PT25,PT
0.524014,0.0,0.711616,0.0,0.0,0.0,0.691962,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.532837,0.0,0.0,0.0,0.985755,S1HC15,HC
0.0,0.0,0.0,0.530995,0.0,0.0,0.0,0.0,0.0,0.440144,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.0,0.0,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.662856,0.0,0.291051,0.0,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.0,0.0,S1HC15,HC
0.231365,0.0,0.0,0.313765,0.0,0.461229,0.0,0.0,0.0,0.492877,S1HC15,HC
0.385608,0.0,0.0,0.522942,0.0,0.413491,0.220952,0.0,0.0970169,0.164292,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.0,0.0,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.291051,0.0,S1HC15,HC
0.231365,0.0,0.0,0.313765,0.0,0.389621,0.662856,0.694387,0.0,0.0,S1HC15,HC
0.0,0.0,0.60843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.0,0.0,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.291051,0.0,S1HC15,HC
0.308487,0.0,0.121686,0.418353,0.0,0.316471,0.176762,0.138877,0.0776135,0.0328585,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.0,0.291051,0.0,S1HC15,HC
0.46273,0.0,0.0,0.62753,0.0,0.389621,0.0,0.138877,0.291051,0.0,S1HC15,HC
0.308487,0.0,0.121686,0.418353,0.0,0.316471,0.0,0.0,0.0,0.0328585,S1HC15,HC
0.385608,0.0,0.060843,0.522942,0.0,0.353046,0.0883808,0.0694387,0.184332,0.0164292,S1HC15,HC
0.411316,0.0,0.040562,0.557805,0.0,0.365238,0.0589205,0.0462924,0.122888,0.0109528,S1HC15,HC
0.406174,0.0,0.0446182,0.550832,0.0,0.362799,0.0294603,0.0509217,0.177864,0.0120481,S1HC15,HC
0.411316,0.0,0.040562,0.557805,0.0,0.353046,0.0589205,0.0462924,0.122888,0.0109528,S1HC15,HC
0.411316,0.0,0.040562,0.557805,0.0,0.365238,0.0589205,0.0694387,0.122888,0.0164292,S1HC15,HC
0.411316,0.0,0.040562,0.557805,0.0,0.365238,0.230843,0.0462924,0.0,0.0109528,S1HC15,HC
0.411316,0.0,0.040562,0.557805,0.0,0.365238,0.0589205,0.0462924,0.122888,0.0109528,S1HC15,HC
0.41003,0.0,0.0415761,0.556061,0.0,0.36158,0.0945361,0.0532363,0.10591,0.0125958,S1HC15,HC
0.529307,0.0,0.0,0.973996,0.0,0.0,0.986922,0.0,0.0,0.496361,S1HC15,HC
0.408745,0.0,0.0425901,0.554318,0.0,0.357923,0.0441904,0.0486071,0.150376,0.0115005,S1HC15,HC
0.406174,0.0,0.0446182,0.550832,0.0,0.362799,0.0294603,0.0509217,0.177864,0.0120481,S1HC15,HC
0.529307,0.0,0.0,0.973996,0.0,0.0,0.986922,0.0,0.0,0.496361,S1HC15,HC
0.406174,0.0,0.0446182,0.33057,0.0,0.0,0.0294603,0.0,0.177864,0.496361,S1HC15,HC
0.469026,0.0,0.0212951,0.764157,0.0,0.178961,0.515556,0.0243035,0.0751881,0.253931,S1HC15,HC
0.0,0.0,0.790369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC15,HC
0.433114,0.0,0.0338693,0.638602,0.0,0.289508,0.242806,0.0398115,0.111408,0.108692,S1HC15,HC
0.0,0.0,0.0,0.628812,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.95147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.280371,0.0,0.0,0.993248,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.0,0.0,0.323794,0.0,0.0,0.0,0.118583,0.0,S1HC14,HC
0.0,0.0,0.0,0.628812,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.0,0.10715,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.0,0.314406,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.0,0.628812,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0467286,0.0,0.158578,0.340603,0.0539656,0.0,0.0,0.0,0.0197638,0.0,S1HC14,HC
0.918356,0.0,0.0,0.0,0.70091,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0467286,0.0,0.158578,0.340603,0.0539656,0.0,0.0,0.0,0.0197638,0.0,S1HC14,HC
0.0,0.0,0.158578,0.340603,0.0539656,0.0,0.0,0.0,0.0,0.857064,S1HC14,HC
0.0,0.0,0.158578,0.628812,0.507381,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.0,0.0,0.0,0.340603,0.0,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.193017,0.0,0.095147,0.330124,0.263244,0.0,0.0,0.0,0.00395277,0.171413,S1HC14,HC
0.918356,0.0,0.158578,0.0,0.0539656,0.0,0.0,0.0,0.0197638,0.0,S1HC14,HC
0.459178,0.0,0.0,0.170301,0.350455,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.918356,0.0,0.0,0.0,0.70091,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.918356,0.0,0.0,0.0,0.70091,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.688767,0.0,0.0,0.0851507,0.525682,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.193017,0.0,0.158578,0.330124,0.0539656,0.0,0.0,0.0,0.00395277,0.202583,S1HC14,HC
0.622227,0.0,0.0634314,0.125106,0.342144,0.0,0.0,0.0,0.00592915,0.0428532,S1HC14,HC
0.459178,0.0,0.0,0.170301,0.350455,0.0,0.0,0.0,0.406479,0.0,S1HC14,HC
0.688767,0.0,0.0,0.0851507,0.525682,0.0,0.0,0.0,0.20324,0.0,S1HC14,HC
0.576309,0.0,0.0444019,0.142136,0.394631,0.0,0.0,0.0,0.0832722,0.0490873,S1HC14,HC
0.918356,0.0,0.0,0.0,0.70091,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.459178,0.0,0.0,0.170301,0.350455,0.0,0.0,0.0,0.406479,0.651406,S1HC14,HC
0.918356,0.0,0.0,0.0,0.70091,0.0,0.0,0.0,0.20324,0.0,S1HC14,HC
0.918356,0.0,0.0,0.0,0.70091,0.0,0.0,0.0,0.0,0.0,S1HC14,HC
0.747333,0.0,0.022201,0.0710682,0.54777,0.0,0.0,0.0,0.0416361,0.0245437,S1HC14,HC
0.660653,0.0,0.0111005,0.0993971,0.492919,0.0,0.0,0.0,0.173248,0.175123,S1HC14,HC
0.143104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674209,0.0,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.497971,S1PT24,PT
0.143104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674209,0.0,S1PT24,PT
0.0715519,0.0,0.305686,0.0,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.143104,0.0,0.0,0.0,0.0,0.0,0.613992,0.0,0.674209,0.0,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.235251,0.0,0.0,0.674209,0.497971,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.497971,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.0,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.497971,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.497971,S1PT24,PT
0.0596266,0.0,0.356633,0.0,0.0,0.372755,0.102332,0.0,0.393289,0.207488,S1PT24,PT
0.0715519,0.0,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.0,0.0,0.0,0.0,0.0,0.800511,0.0,0.0,0.674209,0.0,S1PT24,PT
0.0,0.256007,0.611371,0.0,0.0,0.235251,0.0,0.0,0.674209,0.497971,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.497971,S1PT24,PT
0.0,0.0,0.0,0.0,0.0,0.800511,0.0,0.0,0.674209,0.0,S1PT24,PT
0.718935,0.0,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.0218631,0.0426679,0.416072,0.040493,0.0,0.568299,0.0170553,0.0,0.346468,0.325065,S1PT24,PT
0.0715519,0.814728,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.0,0.256007,0.0,0.0,0.0,0.235251,0.0,0.0,0.674209,0.0,S1PT24,PT
0.135392,0.185567,0.273136,0.0877349,0.0,0.534181,0.00284255,0.0,0.394849,0.220168,S1PT24,PT
0.201995,0.814728,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.346468,0.248986,S1PT24,PT
0.718935,0.0,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.530799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT24,PT
0.0,0.0,0.611371,0.0,0.0,0.800511,0.0,0.0,0.0,0.497971,S1PT24,PT
0.0,0.256007,0.0,0.242958,0.0,0.400256,0.0,0.0,0.674209,0.0,S1PT24,PT
0.359468,0.0,0.152843,0.121479,0.0,0.600384,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.718935,0.0,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.0,0.256007,0.273136,0.242958,0.0,0.534181,0.0,0.0,0.674209,0.0,S1PT24,PT
0.359468,0.128004,0.152843,0.242958,0.0,0.400256,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.359468,0.0,0.152843,0.121479,0.0,0.534181,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.278084,0.179472,0.235532,0.134013,0.0,0.447978,0.000406079,0.0,0.322613,0.191515,S1PT24,PT
0.0,0.185567,0.273136,0.0877349,0.0,0.534181,0.00284255,0.0,0.674209,0.220168,S1PT24,PT
0.718935,0.128004,0.152843,0.242958,0.0,0.400256,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.0,0.0,0.305686,0.242958,0.0,0.534181,0.00284255,0.0,0.674209,0.248986,S1PT24,PT
0.359468,0.128004,0.289411,0.242958,0.0,0.467218,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.718935,0.0,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.278084,0.0,0.235532,0.134013,0.0,0.447978,0.000406079,0.0,0.322613,0.191515,S1PT24,PT
0.285992,0.124842,0.232196,0.178683,0.0,0.475172,0.000541439,0.0,0.503241,0.151609,S1PT24,PT
0.285992,0.128004,0.152843,0.242958,0.0,0.400256,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.278084,0.0,0.235532,0.178683,0.0,0.447978,0.000406079,0.347215,0.503241,0.191515,S1PT24,PT
0.718935,0.0,0.305686,0.242958,0.0,0.400256,0.0,0.0,0.337104,0.248986,S1PT24,PT
0.393569,0.0634748,0.253559,0.214088,0.0,0.454177,0.000631679,0.0,0.474747,0.18168,S1PT24,PT
0.359468,0.128004,0.289411,0.242958,0.0,0.467218,0.0,0.0,0.505657,0.124493,S1PT24,PT
0.918787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT24,PT
0.502464,0.0624208,0.268941,0.210821,0.0,0.437714,0.000270719,0.0,0.420173,0.200297,S1PT24,PT
0.16575,0.0,0.0,0.0,0.0,0.605926,0.782424,0.0,0.0,0.0,S1PT24,PT
0.764215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT02,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT02,PT
0.764215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT02,PT
0.307491,0.0,0.0,0.0,0.21172,0.0,0.0,0.0,0.0,0.0,S1PT02,PT
0.764215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.0,0.658991,0.0,0.186948,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.0,0.658991,0.0,0.186948,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.0903813,0.0,0.0,0.186948,0.0,S1PT02,PT
0.0,0.0,0.0,0.0,0.0,0.33425,0.61272,0.0,0.211603,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.0,0.508006,0.0,0.186948,0.0,S1PT02,PT
0.0,0.0,0.0,0.0,0.0167852,0.33425,0.61272,0.0,0.211603,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.0,0.988425,0.0,0.186948,0.0,S1PT02,PT
0.0,0.0,0.0,0.0,0.575942,0.33425,0.61272,0.0,0.186948,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.33425,0.61272,0.0,0.211603,0.0,S1PT02,PT
0.0,0.894858,0.822551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT02,PT
0.425857,0.0,0.0,0.0,0.575942,0.33425,0.61272,0.0,0.211603,0.0,S1PT02,PT
0.0,0.0,0.0,0.00722724,0.702316,0.0,0.0,0.407732,0.0,0.0,S1HC09,HC
0.487943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC09,HC
0.0,0.0,0.0,0.0,0.0,0.906693,0.0,0.0,0.0,0.0,S1HC09,HC
0.487943,0.0,0.0,0.00722724,0.702316,0.0,0.0,0.407732,0.0,0.952404,S1HC09,HC
0.162648,0.0,0.0,0.00240908,0.234105,0.302231,0.0,0.135911,0.0,0.0,S1HC09,HC
0.243972,0.0,0.0,0.00361362,0.351158,0.0,0.0,0.203866,0.0,0.0,S1HC09,HC
0.487943,0.0,0.0,0.00361362,0.351158,0.0,0.0,0.203866,0.0,0.952404,S1HC09,HC
0.487943,0.0,0.0,0.00240908,0.234105,0.0,0.0,0.407732,0.0,0.0,S1HC09,HC
0.162648,0.0,0.0,0.00240908,0.234105,0.302231,0.0,0.135911,0.0,0.0,S1HC09,HC
0.487943,0.215456,0.0,0.00240908,0.234105,0.0,0.920002,0.407732,0.0,0.0,S1HC09,HC
0.487943,0.0,0.0,0.00361362,0.351158,0.0,0.0,0.203866,0.0,0.952404,S1HC09,HC
0.379511,0.0,0.0,0.0028106,0.273123,0.100744,0.0,0.249169,0.0,0.317468,S1HC09,HC
0.487943,0.0,0.0,0.00240908,0.351158,0.0,0.0,0.407732,0.0,0.0,S1HC09,HC
0.460835,0.053864,0.0,0.0028106,0.302386,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.497631,0.985626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC09,HC
0.487943,0.0,0.0,0.00361362,0.351158,0.0,0.0,0.203866,0.0,0.952404,S1HC09,HC
0.433727,0.107728,0.0,0.00260984,0.253614,0.0503718,0.460001,0.32845,0.0,0.158734,S1HC09,HC
0.460835,0.053864,0.0,0.0028106,0.0248091,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.460835,0.053864,0.0,0.0028106,0.302386,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.470034,0.286804,0.0,0.00225851,0.226789,0.0188894,0.1725,0.21236,0.0,0.357151,S1HC09,HC
0.447281,0.0807959,0.0,0.00271022,0.278,0.0377789,0.345001,0.322787,0.0,0.238101,S1HC09,HC
0.470034,0.053864,0.0,0.00225851,0.0248091,0.886105,0.1725,0.21236,0.0,0.357151,S1HC09,HC
0.460835,0.053864,0.0,0.323269,0.302386,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.454058,0.0673299,0.0,0.00276041,0.290193,0.0314824,0.287501,0.319956,0.0,0.277784,S1HC09,HC
0.459747,0.118832,0.0,0.00264748,0.207996,0.02676,0.244376,0.292349,0.0,0.307547,S1HC09,HC
0.460835,0.053864,0.0,0.0028106,0.302386,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.460835,0.053864,0.0,0.0028106,0.302386,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.460835,0.053864,0.725096,0.323269,0.730264,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.460835,0.053864,0.0,0.16304,0.302386,0.0251859,0.230001,0.317125,0.0,0.317468,S1HC09,HC
0.470034,0.053864,0.0,0.323269,0.0248091,0.886105,0.1725,0.317125,0.0,0.357151,S1HC09,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.80708,0.0,0.0,0.0,S1PT17,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.161323,0.903462,0.241187,0.893688,S1PT17,PT
0.0,0.0,0.244186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT17,PT
0.0,0.0674003,0.0,0.0,0.0,0.0,0.0,0.345825,0.0,0.529901,S1PT17,PT
