,neutral,jawOpen,jawLft,jawRgt,jawFwd,jawBk,chnRas,lftUprLipSk,rgtUprLipSk,lftLwrLipSk,rgtLwrLipSk,lftUprLipTgt,rgtUprLipTgt,lftLwrLipTgt,rgtLwrLipTgt,lftLipSealUpDn,rgtLipSealUpDn,lipSealLft,lipSealRgt,lftLipSealFwd,rgtLipSealFwd,lftLipSealBck,rgtLipSealBck,lftInrClsn,rgtInrClsn,lftOutClsn,rgtOutClsn,lftUprFnl,rgtUprFnl,lftLwrFnl,rgtLwrFnl,lftUprLipRas,rgtUprLipRas,lftNseWrnk,rgtNseWrnk,lftLwrLipDep,rgtLwrLipDep,lftNkTgt,rgtNkTgt,lftUprLipStr,rgtUprLipStr,lftLwrLipStr,rgtLwrLipStr,lftNrwMth,rgtNrwMth,lftMthStr,rgtMthStr,lftCnrPul,rgtCnrPul,lftDmplr,rgtDmplr,lftCnrDep,rgtCnrDep,lftCnrRas,rgtCnrRas,lftPufChk,rgtPufChk,lftPufLip,rgtPufLip,lftClnch,rgtClnch,swlo,lftNstrlFlr,rgtNstrlFlr,lftNstrlPnch,rgtNstrlPnch,lftInrBrwRas,rgtInrBrwRas,lftOutBrwRas,rgtOutBrwRas,lftBrwLwr,rgtBrwLwr,pcrs,lftSqnt,rgtSqnt,lftUprLidRas,rgtUprLidRas,lftUprLidDep,rgtUprLidDep,lftLwrLidRas,rgtLwrLidRas,lftLwrLidDep,rgtLwrLidDep,lftLwrLidTgt,rgtLwrLidTgt,lftEyeLft,rgtEyeLft,lftEyeRgt,rgtEyeRgt,lftEyeDwn,rgtEyeDwn,lftEyeUp,rgtEyeUp,lftChkRas,rgtChkRas,headBck,headFwd,headTltLft,headTltRgt,headTrnLft,headTrnRgt,lftLwrInrLipTeethClsn,lftLwrOutLipTeethClsn,rgtLwrInrLipTeethClsn,rgtLwrOutLipTeethClsn,chnRas_lftCnrPul_lftLwrFnl_lftLwrLipDep_lftMthStr,chnRas_rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,chnRas_rgtLwrFnl,lftCnrPul_lftLwrFnl_lftLwrLipDep,lftCnrPul_lftLwrFnl_lftMthStr,lftCnrPul_lftLwrFnl,lftCnrPul_lftLwrLipDep_lftMthStr,lftCnrPul_lftLwrLipDep,lftCnrPul_lftMthStr,lftCnrPul_lftUprLipTgt,lftLwrFnl_lftLwrLipDep_lftMthStr,lftLwrFnl_lftLwrLipDep,lftLwrLipDep_lftMthStr,lftMthStr_lftLwrFnl,lftUprFnl_lftUprLipRas,rgtCnrPul_rgtLwrFnl,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,rgtCnrPul_rgtLwrFnl_rgtMthStr,rgtCnrPul_rgtLwrLipDep,rgtCnrPul_rgtMthStr,rgtCnrPul_rgtUprLipTgt,rgtLwrFnl_rgtLwrLipDep,rgtLwrFnl_rgtLwrLipDep_rgtMthStr,rgtLwrLipDep_rgtMthStr,rgtMthStr_rgtLwrFnl,rgtUprFnl_rgtUprLipRas,chnRas_lftLwrLipSk_lftInrClsn,chnRas_lftLwrLipSk,chnRas_rgtLwrLipSk,chnRas_rgtLwrLipSk_rgtInrClsn,jawBk_chnRas_lftLwrLipSk_lftLwrInrLipTeethClsn,jawBk_chnRas_rgtLwrLipSk_rgtLwrInrLipTeethClsn,jawBk_chnRas_lftLwrInrLipTeethClsn,jawBk_chnRas_rgtLwrInrLipTeethClsn,jawBk_lftLwrLipSk_lftLwrInrLipTeethClsn,jawBk_rgtLwrLipSk_rgtLwrInrLipTeethClsn,jawLft_jawBk_rgtLwrLipSk_rgtLwrOutLipTeethClsn,jawOpen_lftLwrLipSk,jawOpen_lftNrwMth,jawOpen_lftUprLipSk,jawOpen_rgtLwrLipSk,jawOpen_rgtNrwMth,jawOpen_rgtUprLipSk,jawRgt_jawBk_lftLwrLipSk_lftLwrOutLipTeethClsn,file,TargetEmotion,ID,Group,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Neutral_euclidean_distance,Neutral_cosine_distance,Neutral_cosine_bs_distance,Centroid_euclidean_distance,Centroid_cosine_distance,Centroid_cosine_bs_distance
23,0,0.0,0.175359,0.0596581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305114,0.305114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816873,0.816873,0.0,0.0,0.0,0.0,0.637615,0.637615,0.0,0.0,0.0,0.0,0.0,0.0,0.756914,0.756914,0.0,0.821909,0.821909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820023,0.820023,0.0,0.0,0.0,0.0,0.454143,0.454143,0.281477,0.281477,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT05_Fearful_output_2_parsed.csv,Fearful,S1PT05,PT,0.6169396551373453,0.9936749732643095,1.055796860479362,-0.09571341658692457,1.1095454125117414,0.5421660512947378,0.7415130939717748,-2.0614414438710846,0.4400603387717984,-1.381318263133635,-1.4830969394180982,-1.3554813874611091,0.38503037250020755,-1.3636369538231885,0.6738351627800752,-1.4460177458161043,1.1325120513605669,4.559632495836796,1.0795555530969128,0.6846683508666198,4.334895730269392,0.6886305043253109,0.3750673515547627
24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.889664,0.889664,0.895021,0.895021,0.0,0.0,0.0,0.0,0.612491,0.612491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543003,0.0543003,0.0,0.0,0.696694,0.696694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231202,0.231202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029767,0.548192,0.0332584,0.0485999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548192,0.029767,0.0332584,0.0485999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT16_Angry_output_1_parsed.csv,Angry,S1PT16,PT,-1.389903766439169,0.2049595516533277,3.2119412441640103,-1.8040268903940817,-0.8286740339899727,-0.9198949782628565,-1.3845132612374682,0.3962694039127966,-0.06930614431478599,0.14934660158830865,1.0952880231295097,-1.3310461484032878,0.34773739384306424,0.7284119130651446,1.6390479021947002,-1.152196296178615,0.7304588267142897,5.229654998354487,1.0174424141601979,0.7210502484547101,5.708621595632239,1.136444900600106,0.7048146035796417
25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111495,0.111495,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69445,0.69445,0.110035,0.110035,0.0,0.0,0.0302507,0.0302507,0.0,0.0,0.941991,0.941991,0.363177,0.363177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524003,0.524003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07579,0.07579,0.583297,0.583297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502986,0.502986,0.0,0.0,0.223981,0.223981,0,0,0,0,0,0,0,0,0.173192,0.173192,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC26_Angry_output_1_parsed.csv,Angry,S1HC26,HC,1.2290248056609363,1.3832372470673977,-0.8045987758598574,-0.8851279063272754,-1.473135893537617,-0.3581002778998117,-1.2225526651433607,-0.637509600113369,-1.3138487891319244,0.6647775578428757,0.17457895585724176,-0.9663775581428035,-1.1155630531465481,-0.6571373007553444,0.33003930462916015,-0.42464237698810114,-1.0619180775446722,3.9089404223127886,1.442940113622874,0.6796300825010526,3.7171242155505353,0.6734867004806522,0.3972056686133031
26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.248984,0.248984,0.0,0.0,0.0,0.0,0.74749,0.74749,0.929339,0.929339,0.0,0.0,0.0,0.0,0.0,0.0,0.0682826,0.0682826,0.665994,0.665994,0.886327,0.886327,0.0,0.0,0.0,0.0,0.379191,0.379191,0.0,0.0,0.0,0.0,0.657361,0.657361,0.0,0.0,0.0,0.312546,0.312546,0.0,0.0,0.0,0.0,0.209912,0.209912,0.0,0.59873,0.59873,0.0,0.0,0.236876,0.236876,0.0,0.0,0.0,0.0,0.970849,0.970849,0,0,0,0,0,0,0,0,0.943062,0.943062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548579,0.823699,0.590289,0.0,0.0,0.0,0.618935,0.0,0.0,0.0,0.0,0.0,0.0,0.823699,0.590289,0.0,0.0,0.0,0.618935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT35_Happy_output_1_parsed.csv,Happy,S1PT35,PT,-2.4538530857402168,-0.3472430667730818,-0.34650886740159975,-0.8766700890124887,0.2050985514680451,2.473676840332152,0.6472830510592356,0.6146657843355335,2.5436558036382904,-0.07103357861654154,-0.7875439755651478,0.9320739465010471,1.3621241750940523,1.6976784824216795,3.3719913148453546,-0.5747786597715523,-1.4921053577620718,6.373171130490127,0.7374721770053569,0.5625243992740703,5.926129375724866,0.6278774563120324,0.2819118929711041
27,0,0.0,0.0,0.0,0.0,0.437216,0.96964,0.127677,0.127677,0.107043,0.107043,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0750879,0.0783908,0.0,0.00770214,0.0,0.0,0.0,0.0,0.959086,0.959086,0.52756,0.52756,0.0,0.0,0.229768,0.229768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330464,0.330464,0.0,0.0,0.0,0.0,0.740078,0.740078,0.0,0.0,0.856565,0.0,0.0,0.384587,0.384587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823337,0.0823337,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00779359,0.103793,0.103793,0.0081364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03_Angry_output_1_parsed.csv,Angry,S1PT03,PT,2.166006262875986,-4.0799493624439265,1.4451518256162565,6.437275949566909,-0.3620898870386402,1.078040197050992,-3.8445127783178203,-1.6581127696841655,1.168469896181128,2.3581060994698757,0.824623722250033,-0.015658776432157132,-0.9423425075146096,2.466017375457334,-1.2291178905908995,-0.708418868929675,-0.60879557564163,10.032255906911471,0.8913381830723672,0.6801861199563295,9.778629568319719,0.7673645919490347,0.5610530479766556
28,0,0.104408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146796,0.0146796,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0981467,0.0981467,0.0,0.0,0.0,0.0,0.0,0.0,0.344225,0.344225,0.0,0.0,0.527114,0.527114,0.00127362,0.00127362,0.0398073,0.0398073,0.856943,0.856943,0.0831978,0.0831978,0.0692389,0.0692389,0.0,0.0,0.952187,0.952187,0.0,0.0,0.0,0.0,0.545333,0.545333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525433,0.0525433,0.0,0.0,0.0,0.0627037,0.0627037,0.0,0.0,0.0,0.0,0.0,0.0,0.651238,0.651238,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245418,0.0286387,0.0712958,0.0,0.0,0.0,0.294981,0.0,0.0,0.0,0.0,0.0,0.0,0.0286387,0.0712958,0.0,0.0,0.0,0.294981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041562,0.0,0.0,0.0041562,0.0,0.0,S1HC05_Happy_output_1_parsed.csv,Happy,S1HC05,HC,-2.5837905277061846,1.632556317378584,-0.11506078008382375,0.0007795054129819834,-0.6064933548438906,0.24282952367041685,-0.589868096899413,-0.7953609263873744,1.6328675023258532,-1.2943968774762384,-1.2741089476172316,1.3192963534279425,0.06404334085672568,-0.1185624330819827,0.5540050001034579,-1.7029710683656971,-0.1370330048260046,4.659547363494161,1.1962995298029635,0.6753050612039831,4.086535131960809,0.5169238289296044,0.40537777934915653
29,0,0.574589,0.0,0.0,0.113902,0.99886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567434,0.0567434,0.532542,0.532542,0.0,0.0,0.154297,0.154297,0.281224,0.281224,0.118646,0.118646,0.0,0.0,0.0,0.0,0.0,0.0,0.441088,0.441088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431911,0.431911,0.0,0.0,0.104957,0.104957,0.0314727,0.0314727,0.0818787,0.0,0.0,0.485095,0.485095,0.0,0.0,0.0,0.0,0.884188,0.884188,0.153112,0.153112,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681725,0.0,0.0,0.0681725,0.0,0.0,S1HC08_Fearful_output_1_parsed.csv,Fearful,S1HC08,HC,2.134139952037308,1.774722030583587,2.8337068286476237,0.6179181900273887,0.6284645817516681,1.1308323980137673,-0.046082342928404,-1.4846840024744625,-1.2255278273791088,-0.798280577759862,-0.3206410870637826,0.9693654906898213,1.7493481364643744,1.4726702807672727,-2.3579795110534376,1.643620559192221,-0.7714838938272391,6.104378689531813,0.6841308831944848,0.6619534537529813,5.611179389277208,0.5275539885764151,0.40651556043795123
30,0,0.856597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25222,0.25222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.839879,0.839879,0.0,0.0,0.0,0.0,0.0333096,0.0333096,0.260118,0.260118,0.0,0.0,0.144238,0.144238,0.916594,0.916594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148482,0.0148482,0.0,0.0,0.0,0.0,0.0304079,0.0304079,0.0,0.972811,0.972811,0.0803337,0.0803337,0.61679,0.61679,0.0,0.0,0.330308,0.330308,0.0,0.920864,0.920864,0.0,0.0,0.0,0.0,0.700642,0.700642,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0236901,0.0236901,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT06_Fearful_output_1_parsed.csv,Fearful,S1PT06,PT,1.1263793475015935,-0.5079073762585511,1.7135924326819942,-5.602086670977818,-0.7244770693846212,3.0654197640004743,0.5050663202890142,-0.006779802195463247,-2.1011439248543993,-0.3134783427601571,1.0959299891486973,2.403859579820318,-1.822108257260117,0.5224574532027693,-1.147487366576611,-0.14557164540568648,0.2536624166748225,7.906406193561129,1.0516787584630798,0.6545591325430329,7.806952611681853,0.8418078348030965,0.47973335855020094
31,0,0.00101865,0.0,0.0,0.0,0.0,0.982708,0.0205597,0.0205597,0.534491,0.534491,0.0,0.0,0.210191,0.210191,0,0,0,0,0,0,0,0,0.262994,0.208347,0.0181665,0.117211,0.0,0.0,0.0,0.0,0.604544,0.604544,0.124402,0.124402,0.154234,0.154234,0.0,0.0,0.679041,0.679041,0.00913278,0.00913278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163754,0.0163754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283233,0.283233,0.0468088,0.0468088,0.0,0.0,0.858599,0.858599,0.0,0.0,0.0,0.00734029,0.00734029,0.0,0.0,0.684753,0.684753,0.512947,0.512947,0.00481374,0.00481374,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138137,0.525249,0.525249,0.109434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000544461,0.0,2.09431e-05,0.000544461,0.0,2.09431e-05,0.0,S1HC27_Angry_output_2_parsed.csv,Angry,S1HC27,HC,3.5769081100069586,-1.462574533151644,-1.0639836266056664,0.9945470239654824,-3.4750800971771536,-0.8731816884150915,-2.3013933091506784,0.5986824264889015,0.5975120511326129,-1.4796959103788414,0.7628106562650655,-1.707568991616646,-0.6658912834540696,0.6808493355917521,-1.31827942337384,0.7485695993919611,-0.08287357781359207,6.693600325396951,1.2344570075736943,0.6208913812493069,5.75139395658074,0.35407908832668644,0.35074971831855095
32,0,0.0,0.0,0.0,0.0,0.071878,0.0,0.0951524,0.0951524,0.303834,0.303834,0.0,0.0,0.00102546,0.00102546,0,0,0,0,0,0,0,0,0.126266,0.129922,0.10664,0.105742,0.0,0.0,0.0,0.0,0.193489,0.193489,0.0,0.0,0.156395,0.156395,0.0455786,0.0455786,0.0505743,0.0505743,0.190777,0.190777,0.520256,0.520256,0.137759,0.137759,0.259306,0.259306,0.0683739,0.0683739,0.0,0.0,0.0556557,0.0556557,0.0418279,0.0418279,0.0,0.0,0.0,0.0,0.0,0.0233103,0.0233103,0.000303612,0.000303612,0.329791,0.329791,0.0,0.0,0.0,0.0,0.0037351,0.238051,0.238051,0.110304,0.110304,0.00178016,0.00178016,0.0,0.0,0.19069,0.19069,0.30336,0.30336,0,0,0,0,0,0,0,0,0.00913579,0.00913579,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558671,0.0405542,0.0357218,0.0,0.0,0.0,0.0215449,0.0,0.0,0.0,0.0,0.0,0.0,0.0405542,0.0357218,0.0,0.0,0.0,0.0215449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC23_Happy_output_1_parsed.csv,Happy,S1HC23,HC,-0.4013520781191118,1.2848877730580808,0.012989545230032758,0.6241025762354786,0.937828637715419,-0.48138262180097724,-0.43552465182422806,2.2416622086797875,-0.3107274706169673,-0.25019083256673247,0.4081739384728985,-0.07967090660019206,0.13627258682279095,-0.007565989087036612,-0.056623755538792196,-0.06394581630915515,0.10329259529451584,2.98267805284877,0.7022071464282648,0.5509464854556664,3.248134008919066,0.7994954463613155,0.4080457231935476
33,0,0.0,0.0,0.00232894,0.0332903,0.0124768,0.219974,0.0697134,0.0697134,0.0416243,0.0416243,0.0,0.0,0.197071,0.197071,0,0,0,0,0,0,0,0,0.0935037,0.0855169,0.0713241,0.0973299,0.0130899,0.0130899,0.0,0.0,0.0201676,0.0201676,0.145849,0.145849,0.0,0.0,0.0,0.0,0.0,0.0,0.126196,0.126196,0.0,0.0,0.0,0.0,0.0,0.0,0.180661,0.180661,0.231401,0.231401,0.0521489,0.0521489,0.0,0.0,0.136983,0.136983,0.0,0.0,0.0,0.0,0.0,0.0266935,0.0266935,0.0312368,0.0312368,0.0,0.0,0.94173,0.94173,0.0,0.0,0.0,0.149764,0.149764,0.0,0.0,0.616364,0.616364,0.779728,0.779728,0.292267,0.292267,0,0,0,0,0,0,0,0,0.13007,0.13007,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263991,0.000856145,0.00915627,0.00915627,0.000783015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC15_Angry_output_1_parsed.csv,Angry,S1HC15,HC,1.5758389617561943,-1.0501561134239588,-0.3087409755287174,-0.09955497676275132,-1.401250476507642,0.3224875719915065,-0.9955425699881499,-0.6207581694745634,-0.12952966041990613,-1.147128252476917,0.8928483710022375,-1.5669754304536634,-0.18091903030272002,0.2703094084145604,-1.3656019954557106,-0.018666325227132255,-0.1322905315698872,3.702575265540376,1.3901210341715635,0.6509855622466971,3.193665982594908,0.4911561582479398,0.4114454332987182
34,0,0.0,0.0,0.0,0.0,0.0,0.0780307,0.07398,0.07398,0.258849,0.258849,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.132188,0.0923007,0.0,0.127231,0.0,0.0,0.247114,0.247114,0.0,0.0,0.0,0.0,0.0,0.0,0.0275939,0.0275939,0.900362,0.900362,0.262539,0.262539,0.0299512,0.0299512,0.260749,0.260749,0.765563,0.765563,0.0,0.0,0.0,0.0,0.400897,0.400897,0.0,0.0,0.0,0.0,0.103302,0.103302,0.0,0.0,0.0,0.280906,0.280906,0.0164686,0.0164686,0.444349,0.444349,0.0,0.0,0.0,0.0,0.0,0.29602,0.29602,0.0159479,0.0159479,0.0,0.0,0.0,0.0,0.0308107,0.0308107,0,0,0,0,0,0,0,0,0.851616,0.851616,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192825,0.0,0.0493289,0.189181,0.0,0.0,0.19962,0.0,0.0,0.0,0.0,0.0644348,0.0,0.189181,0.0,0.0,0.0493289,0.0,0.19962,0.0,0.0,0.0,0.0,0.0644348,0.0,0.00266995,0.0201982,0.0201982,0.0018643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT13_Happy_output_1_parsed.csv,Happy,S1PT13,PT,-0.7846762258495974,1.1322122733026176,-1.8839801141230095,-0.02116107685010541,-0.324371356303742,-0.7608580458554366,-0.5128730555729847,0.5439615718427381,0.2943717530521202,0.4464497354564126,0.42087534795011783,0.5620266673090798,-0.08170088757216638,0.9212667722655495,1.0949771302209323,0.8023819889373724,0.8385464163245765,3.297096673105736,0.802310286287375,0.600070769658374,3.3164504641746753,0.7038468649266163,0.39522401977053834
35,0,0.0,0.0839265,0.0,0.1476,0.0,0.0,0.0611931,0.0611931,0.163259,0.163259,0.0152088,0.0152088,0.262288,0.262288,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.744102,0.744102,0.69328,0.69328,0.0538382,0.0538382,0.0,0.0,0.0,0.0,0.211422,0.211422,0.0,0.0,0.0,0.0,0.0,0.0,0.0253288,0.0253288,0.0,0.0,0.27852,0.27852,0.058153,0.058153,0.0,0.0,0.0,0.0,0.285802,0.285802,0.664338,0.672916,0.672916,0.091704,0.091704,0.0,0.0,0.888816,0.888816,0.0,0.0,0.0,0.0,0.0,0.427868,0.427868,0.137109,0.137109,0.0,0.0,0.294626,0.294626,0.309545,0.309545,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188472,0.0,0.0,0.0,0.000385222,0.0,0.0,0.0,0.0,0.0,0.0188472,0.0,0.0,0.0,0.0,0.0,0.000385222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25_Angry_output_1_parsed.csv,Angry,S1PT25,PT,2.234692251706309,1.2069320805468344,0.2618223149139344,1.024447416976266,0.8332256201455519,-1.6483212669994338,-1.0186603913798198,-2.4725502154561507,-0.046093428873349954,0.4266761796985062,2.327066565014112,0.28448282407360714,0.3835236097513489,0.6882992104339483,2.1748408988399945,-0.6861322144823122,0.8096318421396772,5.503488540072115,0.701038102715525,0.6031754022713167,5.095328215709268,0.6136178425045267,0.3675890718494159
