ID,TargetEmotion,nGeneration,selected_elite_cosdist,selected_elite_cosdist,selected_cen_cosdist,selected_cen_cosdist,selected_elite_cosdist_bs,selected_elite_cosdist_bs,selected_cen_cosdist_bs,selected_cen_cosdist_bs,nonselected_elite_cosdist,nonselected_elite_cosdist,nonselected_cen_cosdist,nonselected_cen_cosdist,nonselected_elite_cosdist_bs,nonselected_elite_cosdist_bs,nonselected_cen_cosdist_bs,nonselected_cen_cosdist_bs
,,,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count
S1HC15,Fearful,4,1.1213946429624928,3,0.38868399870545794,3,0.9037091999782604,3,0.19961059362732117,3,1.2018521083908869,7,0.42057485835609654,7,0.8418077214686814,7,0.4172031878555152,7
S1HC15,Fearful,5,1.1551806926245094,3,0.17239719728182643,3,0.9319424688354259,3,0.12202488522911621,3,1.1014962858518935,7,0.5968436560782446,7,0.8262943392244984,7,0.4216782350747426,7
S1HC15,Fearful,6,1.0556359644715116,4,0.5170652143419234,4,0.9600489324571395,4,0.3607522673602266,4,1.1674627258081238,6,0.3927661120416317,6,0.9523336783569492,6,0.3035724843547319,6
S1HC15,Fearful,7,0.9860531841015223,5,0.3747784820193402,5,0.9331417934124003,5,0.27489455242220584,5,0.9067471538041207,5,0.49531670573311926,5,0.9163550656118066,5,0.40006195286232965,5
S1HC15,Fearful,8,0.8649292389153675,5,0.5515020705732512,5,0.7553384924012786,5,0.40355646127959277,5,1.0299287145855154,5,0.5778078660941487,5,0.9096094970771806,5,0.34410509713249215,5
S1HC15,Happy,1,0.8484713888171322,3,0.2386111425750779,3,0.7013733969852695,3,0.2348879930817485,3,1.1078000855040406,7,0.6627090136816848,7,0.9153572246840759,7,0.5192054968005126,7
S1HC15,Happy,2,0.7801344771106216,3,0.04616331458667885,3,0.6297309990997181,3,0.051773633339028145,3,1.060035652014812,7,0.5776391374133166,7,0.8343424662333121,7,0.4335399694458646,7
S1HC15,Happy,3,0.8155695781774636,5,0.1283954128389557,5,0.734446041236446,5,0.15928956348847617,5,0.8922963273588378,5,0.5916353165680093,5,0.7135865769835288,5,0.41902464855251187,5
S1HC15,Happy,4,0.7910975538356088,3,0.04061103543437986,3,0.703080457926573,3,0.03557152555707025,3,1.0512204942157737,7,0.6759886841459805,7,0.7636492148924459,7,0.49101326910315074,7
S1HC15,Happy,5,0.8226944769031765,5,0.024963733410126365,5,0.7324409843038547,5,0.027604273964026715,5,0.954017219860517,5,0.5021848036900787,5,0.8639558213337837,5,0.4165022604144875,5
S1HC15,Happy,6,0.7896333695585557,4,0.07902477349874687,4,0.6848325645154034,4,0.060718526317078386,4,0.9045508707432782,6,0.6520523875167309,6,0.8882205889187847,6,0.5401682661104698,6
S1HC15,Happy,7,0.6217774992695091,5,0.1452306169311452,5,0.5556635717715188,5,0.12854905624729837,5,0.9443736846409585,5,0.5785076208635012,5,0.798963746271403,5,0.4512984839212345,5
S1HC15,Happy,8,0.5135801322993363,5,0.2220211726612924,5,0.44943860675107616,5,0.25967888702086805,5,0.9828662945219693,5,0.5007566463073749,5,0.837719840021719,5,0.3989507542741529,5
S1HC16,Angry,1,0.8208278494533091,2,0.3592991408763356,2,0.6120974614406812,2,0.30507886158654596,2,1.1118768444988514,8,0.6115672310273678,8,0.8492280293161457,8,0.5500419794684858,8
S1HC16,Fearful,1,0.8832023346434826,2,0.4293214043567625,2,0.6479020380556776,2,0.4906322756780033,2,1.1783030028240136,8,0.7155012365144009,8,0.9206017826533148,8,0.5400670539002541,8
S1HC16,Happy,1,0.7212522556633837,2,0.36838340643994166,2,0.43270372563701565,2,0.13973593216325664,2,1.0924459987090538,8,0.5361470631281761,8,0.8703539235303327,8,0.5958120555371926,8
S1HC18,Angry,1,0.816310758940937,3,0.41235321645455825,3,0.6420574841723307,3,0.33020573927768393,3,1.2860030932747666,7,0.3978208565119464,7,0.88578296171455,7,0.4354714711528759,7
S1HC18,Angry,2,0.5597817337893066,3,0.22900767678588763,3,0.43528326959773184,3,0.22931367772954978,3,0.9402466769413218,7,0.5035462736772975,7,0.7416296558034902,7,0.4356884561435492,7
S1HC18,Angry,3,0.6844909399095088,4,0.4313902594007032,4,0.5211101035519162,4,0.3986348292232854,4,0.8391913121893237,6,0.4718458965811396,6,0.6170665856882284,6,0.3867268992972313,6
S1HC18,Angry,4,0.6879542897604543,4,0.44746877106516514,4,0.41001528235517676,4,0.21860943637860508,4,0.8911083090986485,6,0.47765187654499525,6,0.692247735423344,6,0.4795119446559471,6
S1HC18,Angry,5,0.34006505760458794,4,0.1561889941867541,4,0.30973996848633634,4,0.13788227647280227,4,0.8528906353746191,6,0.6191503092869554,6,0.72089175846593,6,0.45364756882488644,6
S1HC18,Angry,6,0.34353272489907694,5,0.12436485585084645,5,0.3006138918357414,5,0.10650125024302308,5,1.0044655714602233,5,0.6577842819102804,5,0.7117684254887546,5,0.43415868041567685,5
S1HC18,Angry,7,0.3080805418636632,5,0.1060735459615227,5,0.24658977476112112,5,0.08121581096916206,5,0.963950066243797,5,0.5325661286455875,5,0.759936051625387,5,0.46343677354461177,5
S1HC18,Angry,8,0.35616605386274947,5,0.18037036742644452,5,0.28988541040825827,5,0.12307484141241347,5,0.88389765279806,5,0.4951207847107919,5,0.6768528279136685,5,0.40967549741968207,5
S1HC18,Fearful,1,1.0748113676265767,2,0.11464147517081413,2,0.990340610633776,2,0.08656756552802936,2,1.104353236105758,8,0.4863933672431343,8,0.966130769500344,8,0.5777976382174937,8
S1HC18,Fearful,2,0.7689754647805498,2,0.3387713935569141,2,0.6975795414849051,2,0.3018203789764465,2,1.0045063829892997,8,0.41218245424232774,8,0.9338030003577575,8,0.35274546365100784,8
S1HC18,Fearful,3,0.6115324316283406,3,0.3002507677758792,3,0.5616628856358831,3,0.2579136367565728,3,0.8616752414585106,7,0.5662802766102233,7,0.7017174856056725,7,0.4433219330830868,7
S1HC18,Fearful,4,0.6777197057204295,3,0.3075587290218959,3,0.5904482757505374,3,0.23141341291388376,3,0.9092289702184765,7,0.5801800181112846,7,0.7436284986644225,7,0.4345855397790676,7
S1HC18,Fearful,5,0.36680407236480345,2,0.19972536812355152,2,0.3025629422566662,2,0.1841472002123729,2,0.8942373160419403,8,0.44584819341453064,8,0.7454549504434139,8,0.3287829540878268,8
S1HC18,Fearful,6,0.33765850667527914,2,0.17890615441853014,2,0.2655859425283525,2,0.16099304368118406,2,0.6571156981995465,8,0.4945222092796706,8,0.5127881079075253,8,0.3680191525402504,8
S1HC18,Fearful,7,0.11741148236320426,2,0.11741149601289957,2,0.10356011194124032,2,0.10354562568920306,2,0.7223611111632773,8,0.5193444843372198,8,0.626830347503224,8,0.4381260186516851,8
S1HC18,Fearful,8,0.2572800317171545,3,0.1470017985825253,3,0.17461041810128175,3,0.10120474697038932,3,0.6644165737853661,7,0.5222931827390253,7,0.6137756824201601,7,0.4809409021920921,7
S1HC18,Happy,1,0.9780845273352067,2,0.16820632037377953,2,0.9002802218064649,2,0.4911097510515171,2,1.154342570637667,8,0.5615607592735312,8,0.9011720017061939,8,0.4731173215671696,8
S1HC18,Happy,2,0.6696609199308518,2,0.38787617776403077,2,0.7960558084562983,2,0.26122150001246236,2,0.8770557030692461,8,0.49128986556311627,8,0.8365970718898621,8,0.4737356591000401,8
S1HC18,Happy,3,0.3772427788515925,2,0.16483252085467137,2,0.43957494966746746,2,0.29283628332242195,2,0.8033334853825986,8,0.582372495376981,8,0.8352975653032698,8,0.5109813567361562,8
S1HC18,Happy,4,0.14679302319463905,3,0.08592132203073595,3,0.13046400210439069,3,0.07709718950949518,3,0.907377793136732,7,0.6103437085093315,7,0.7695532971701488,7,0.562233326294933,7
S1HC18,Happy,5,0.24624128258090794,2,0.14571896670612106,2,0.10474384736836767,2,0.07741714125887933,2,0.6252750024486948,8,0.49470621871311904,8,0.5227253159746523,8,0.42474262284528724,8
S1HC18,Happy,6,0.16520871179092803,3,0.08728452433170346,3,0.07553952333030856,3,0.05566930660650967,3,0.7201638719421621,7,0.48946875265654166,7,0.5198550404673842,7,0.398564744561514,7
S1HC18,Happy,7,0.1002768878332612,3,0.10027690579558397,3,0.05108241709758199,3,0.051079931329824246,3,0.7040229397845142,7,0.5480394115960001,7,0.5290194856985531,7,0.41791278140515536,7
S1HC18,Happy,8,0.08826002247296975,3,0.05159439953180356,3,0.028764667245644564,3,0.019078551256338765,3,0.6699460736730062,7,0.5552607270074278,7,0.5675307317024997,7,0.4670109468432569,7
S1HC19,Angry,1,1.0821295047860073,2,0.29806150257381386,2,0.8890401358971483,2,0.25852607477573974,2,1.0870489693463163,8,0.6423965567335107,8,0.8882840887376996,8,0.5243398906493645,8
S1HC19,Angry,2,0.9586703071316734,2,0.2774524536370366,2,0.6973921212448168,2,0.3215502547428722,2,1.0030276287934383,8,0.5068264353935331,8,0.7976234529792218,8,0.38316042478226764,8
S1HC19,Angry,3,0.51236349197934,2,0.37525540610678887,2,0.3777737109116958,2,0.19937893979724935,2,1.0089463417081785,8,0.37417360117516696,8,0.7472867184076016,8,0.32340948625616184,8
S1HC19,Angry,4,0.23254680954673884,2,0.16230102224687099,2,0.18133208565899372,2,0.139782965995649,2,0.8361055249402914,8,0.5959142249170291,8,0.6078015506531793,8,0.43033644649191644,8
S1HC19,Angry,5,0.49450920333345616,2,0.2404076097166702,2,0.4450650565922805,2,0.23682627604092887,2,0.7013676944704009,8,0.4779442443073636,8,0.5204535991511644,8,0.38155706294076286,8
S1HC19,Angry,6,0.05315436149501729,2,0.032480525771667934,2,0.046647775165924055,2,0.02225928338081834,2,0.6733541296774582,8,0.5736996717545516,8,0.5808869389536396,8,0.4435799173020872,8
S1HC19,Angry,7,0.17491449573835008,3,0.11866154398226463,3,0.12252442225585554,3,0.07492270754541637,3,0.5285908171440025,7,0.4471005916039938,7,0.4354874095390784,7,0.333366921280323,7
S1HC19,Angry,8,0.18095738461312133,2,0.09664729049215254,2,0.11199527683910193,2,0.057926901482707516,2,0.5406691997469191,8,0.3818412805085505,8,0.4133843328495812,8,0.33692611476597234,8
S1HC19,Fearful,1,0.48104195888839224,2,0.3261480795918207,2,0.3177912051494141,2,0.23258819358139643,2,1.170002169259053,8,0.5196010833046076,8,0.8309901177569821,8,0.536236308427248,8
S1HC19,Fearful,2,0.12464389328859563,4,0.056229799853243556,4,0.11504997165666772,4,0.0675502460585154,4,0.8487864352397839,6,0.6074268272368869,6,0.6935629009336669,6,0.4622022631541196,6
S1HC19,Fearful,3,0.090591562348732,2,0.045145363814825146,2,0.10150940191234109,2,0.06855484089816444,2,0.6437295336687379,8,0.5080550207431336,8,0.49640585264446274,8,0.3628672372382433,8
S1HC19,Fearful,4,0.07034536022029636,3,0.04905953355393081,3,0.07006501030200751,3,0.0490201788821083,3,0.65321466135783,7,0.5438215405480737,7,0.557182710173806,7,0.43871816823279025,7
S1HC19,Fearful,5,0.07204135612977725,3,0.04802941041217231,3,0.07856064369894618,3,0.05977123835135841,3,0.5186500346993465,7,0.46624121890693465,7,0.4756585696008827,7,0.4083227868220926,7
S1HC19,Fearful,6,0.09983306729790027,3,0.07873997413186373,3,0.07633803977163227,3,0.057174568958629345,3,0.5832555735353104,7,0.49776476590617474,7,0.49525321164850117,7,0.4351531530893983,7
S1HC19,Fearful,7,0.02323789668059545,2,0.02323789602624793,2,0.013268347299388805,2,0.013198426721770184,2,0.6153087022867673,8,0.5466071723825485,8,0.45243844421632207,8,0.39019083425000395,8
S1HC19,Fearful,8,0.04026736076413425,3,0.030292003819810603,3,0.05146465291274686,3,0.03631477164939793,3,0.5942396865359313,7,0.5195366989942746,7,0.47283149959284554,7,0.38363092365778007,7
S1HC19,Happy,1,1.0948374510626897,2,0.271233832704002,2,0.8074907037214019,2,0.39483178690224174,2,1.068873020583599,8,0.5835886242668111,8,0.8582083653319098,8,0.569654256492163,8
S1HC19,Happy,3,0.6751053331866441,2,0.2658429479038943,2,0.6035383351635706,2,0.2620774489920825,2,0.8790756248110778,8,0.3687532911843894,8,0.6666958906831005,8,0.2921797942321902,8
S1HC19,Happy,4,0.36215592747540815,2,0.18442190568036226,2,0.48749819727167704,2,0.2835421761856689,2,0.952769695506214,8,0.4455320063222068,8,0.7713303345690545,8,0.4684837759667806,8
S1HC19,Happy,5,0.1657644569022183,2,0.07030438551581963,2,0.33659101994003665,2,0.20911974940909134,2,0.7230599998835404,8,0.46647989356038744,8,0.6565647455137216,8,0.4347339543940718,8
S1HC19,Happy,6,0.10932915849330388,2,0.05325243390774742,2,0.14421853584148442,2,0.09591973089440198,2,0.6931516448300263,8,0.5692985482347386,8,0.6049398626208149,8,0.4171312593902356,8
S1HC19,Happy,7,0.06791537339168889,3,0.05553511176321998,3,0.08230092016602171,3,0.06528552458793813,3,0.6015650513416964,7,0.46557431213171413,7,0.5341640127037662,7,0.40558136109285836,7
S1HC19,Happy,8,0.045827973245519835,5,0.040032263586453086,5,0.06278070327041867,5,0.05265105508859713,5,0.7584289117355135,5,0.5785068345210986,5,0.6513814903823636,5,0.4738730535074825,5
S1HC20,Angry,1,0.7496660956506855,2,0.11867318081246009,2,0.7156746301539463,2,0.13128584751715677,2,1.0888867225942527,8,0.46149594331661004,8,0.8138678338991303,8,0.4929798012400352,8
S1HC20,Angry,2,0.5491763699245712,3,0.12300683560770882,3,0.5532344135028872,3,0.09462632170475582,3,0.9825192815870801,7,0.5175077998532573,7,0.8179772110695013,7,0.43729535228044497,7
S1HC20,Angry,3,0.5570536682450082,4,0.28321237668795385,4,0.5721941022791664,4,0.24416193514965973,4,0.8232238204130992,6,0.5848509888561504,6,0.6798363510081136,6,0.4438698206030233,6
S1HC20,Angry,4,0.2594922111800844,2,0.026879889229375786,2,0.2442728553949174,2,0.03432511189675508,2,0.9412401492076046,8,0.5554860406745997,8,0.735423988934139,8,0.4070418312110391,8
S1HC20,Angry,5,0.5612616589379338,2,0.3349263777724198,2,0.5224491889218588,2,0.2929296834082234,2,0.6097520448882837,8,0.4535742819755627,8,0.4822237385636001,8,0.3370618535829758,8
S1HC20,Angry,6,0.35462370310144115,2,0.26047978209337413,2,0.33572262641757766,2,0.23206453667594357,2,0.8696674105259409,8,0.5479435463929375,8,0.7244810733111602,8,0.4789857522698262,8
S1HC20,Angry,7,0.08595645001747743,3,0.08595644140696405,3,0.06517083400752215,3,0.06516780466838694,3,0.7530387320774533,7,0.5437119264160022,7,0.6361439154063263,7,0.4536722207053668,7
S1HC20,Angry,8,0.11136971584325173,3,0.06264270015237716,3,0.08527274985495492,3,0.057945076291919174,3,0.6414334710949042,7,0.548216811787522,7,0.459421540279681,7,0.38458358344691457,7
S1HC20,Fearful,1,0.8496924994507724,2,0.15949667894115377,2,0.8050374488090757,2,0.18417101956489002,2,1.1113018942157769,8,0.5046966513088216,8,0.8684341538314255,8,0.5382977965210283,8
S1HC20,Fearful,2,0.9264289528350252,3,0.2735869044812735,3,0.8104871492923253,3,0.27351050703868635,3,0.9366833115079273,7,0.47869812745524953,7,0.7964746507181519,7,0.3979459449236597,7
S1HC20,Fearful,3,1.0138924689442088,3,0.4703796997557801,3,0.855768032055339,3,0.40832435014558977,3,0.9344442192781547,7,0.39229576544105377,7,0.770367577917264,7,0.3583967766774155,7
S1HC20,Fearful,4,0.791926127069191,2,0.3466016144592936,2,0.6501281667354661,2,0.29609053991775025,2,0.9901112705056523,8,0.5328786810847576,8,0.8415944962883349,8,0.45305762962052154,8
S1HC20,Fearful,5,0.5474268388155537,2,0.42840749870988715,2,0.4693570424536955,2,0.2810238730311175,2,0.8357571489033659,8,0.4970721911289585,8,0.7287809413524521,8,0.3607883674931276,8
S1HC20,Fearful,6,0.41711521714601624,2,0.25834633692993997,2,0.34168324772359554,2,0.23722864558662216,2,0.8208111407248764,8,0.6565149483257372,8,0.6832055583096113,8,0.498695899330385,8
S1HC20,Fearful,7,0.25284440140035114,2,0.15314937205513413,2,0.24636692173644215,2,0.1471054710266657,2,0.8327981747873476,8,0.5745546679055714,8,0.6104459892944806,8,0.4332813737539407,8
S1HC20,Fearful,8,0.08973437379189547,2,0.045921915777421385,2,0.07344644269712025,2,0.037532366203019196,2,0.6153788998463112,8,0.5003742599099281,8,0.4991398052461849,8,0.4046971948694883,8
S1HC20,Happy,1,0.8176480179683716,2,0.21129229915493908,2,0.946516272093945,2,0.46143659209543025,2,1.1434591194411614,8,0.6460660366622712,8,0.7934795620651282,8,0.471379968280266,8
S1HC20,Happy,2,0.8240681111038715,5,0.5474578967747569,5,0.7740360814281035,5,0.44683383406620003,5,0.9255197701951354,5,0.29320896659749135,5,0.8987591274918805,5,0.3272122018090668,5
S1HC20,Happy,3,0.6108104929537029,4,0.43672249008830366,4,0.5042207276835035,4,0.4147107103783941,4,0.9054808390821233,6,0.46453369621924984,6,0.8086348969891236,6,0.43444977933510903,6
S1HC20,Happy,4,0.5725951790780707,6,0.3921685913932685,6,0.4696714344662229,6,0.39800868233052294,6,0.8776144736997065,4,0.4716238344382906,4,0.6420292578310772,4,0.36228332965124876,4
S1HC20,Happy,5,0.34680898138690863,4,0.28592717555004593,4,0.2295719812882775,4,0.1920682616251815,4,0.9040197066542475,6,0.5766704628992546,6,0.6784533499899702,6,0.47154565342207316,6
S1HC20,Happy,6,0.13349914332778048,5,0.12115863634729765,5,0.111853700520291,5,0.09013022543672769,5,0.8208841592001068,5,0.625846953268325,5,0.6870780366769063,5,0.4874763022542912,5
S1HC20,Happy,7,0.15384177631166057,5,0.15384177942957258,5,0.10368534105286902,5,0.1035130756137507,5,0.6490671974129748,5,0.5014139609538845,5,0.6073910557756287,5,0.4541615675833014,5
S1HC20,Happy,8,0.11628339624313933,5,0.10347024749521397,5,0.08409059192636215,5,0.07305344857066187,5,0.8791877432159435,5,0.6516432105504191,5,0.6983022589023448,5,0.4564043243030584,5
S1HC22,Angry,1,1.0250339437230247,3,0.5190312889820238,3,0.8040877019534701,3,0.3469116754836376,3,1.12569138234233,7,0.5619486778392834,7,0.9124324396375343,7,0.5935271576862401,7
S1HC22,Angry,2,0.7400197041406857,4,0.29794431252112774,4,0.697822370225622,4,0.2946799814336112,4,1.005998003497474,6,0.4461734797334389,6,0.7360163727261101,6,0.34903546649894307,6
S1HC22,Angry,3,0.5790375875827378,4,0.3636407015967318,4,0.4787611752324932,4,0.3083250619372652,4,0.8390362693122148,6,0.4260995393564073,6,0.9136660524009675,6,0.4177231462344814,6
S1HC22,Angry,4,0.5318921886643325,5,0.38041654982027395,5,0.44944881651123814,5,0.3233217169306467,5,0.6800567259695929,5,0.5230608586953072,5,0.7009967139494806,5,0.45761086934804507,5
S1HC22,Angry,5,0.23122623959505037,6,0.17777302803518655,6,0.1829690603969251,6,0.14082563343859186,6,1.0444932534386755,4,0.5156328304344877,4,0.931809407124412,4,0.47125737047272453,4
S1HC22,Angry,6,0.11540539437996489,5,0.09239141844042797,5,0.08943891948293767,5,0.06721311801292632,5,0.6351430196959674,5,0.49836188401773474,5,0.6433844462893556,5,0.4156466339004363,5
S1HC22,Angry,7,0.32824100421628355,7,0.28590460270046825,7,0.24813502869502457,7,0.22092412872930625,7,0.6253166565691757,3,0.35233227085045704,3,0.6395246643576405,3,0.3720085334868705,3
S1HC22,Angry,8,0.3302483549061157,4,0.2506110434165114,4,0.20310252464219042,4,0.16168642136892036,4,0.6958619934736815,6,0.5617524630172278,6,0.5352477700919559,6,0.4186158808004554,6
S1HC22,Fearful,1,1.0540358490195474,2,0.4046003499345531,2,1.0,2,0.2975845109866918,2,0.915924970360862,8,0.5534243639470047,8,0.8611964849534808,8,0.5433355256797728,8
S1HC22,Fearful,2,1.0904064587218774,3,0.15988431076541806,3,1.0,3,0.08626838646130053,3,1.0724817550025645,7,0.4716689896303162,7,0.9810308867852257,7,0.43933438693342797,7
S1HC22,Fearful,3,1.157650165147654,4,0.11197434194968367,4,0.9846895530096232,4,0.08675658268905287,4,0.9969329995614641,6,0.43126074790856256,6,0.9408106949135121,6,0.4078813612411616,6
S1HC22,Fearful,4,1.1201068755730024,3,0.11447861425482293,3,0.8822876954731056,3,0.08426902058175241,3,0.8994006964215665,7,0.5054272339699502,7,0.8316385117774925,7,0.4232430553004534,7
S1HC22,Fearful,5,1.047430841172367,5,0.072905596457715,5,0.7537372757910253,5,0.05797294142811549,5,0.9013610271756626,5,0.519854316498252,5,0.8336939017859797,5,0.4589372225798254,5
S1HC22,Fearful,6,1.0162340633997187,4,0.05903693350070882,4,0.7515413241972557,4,0.040837812034748344,4,0.9915835816989343,6,0.47909122364541484,6,0.8679503873842936,6,0.373823156496678,6
S1HC22,Fearful,7,0.6022840313635677,3,0.26112113596622183,3,0.4971291295466412,3,0.1972626456174081,3,1.0430581117157207,7,0.44441332207433265,7,0.8163129945874432,7,0.3123145005517904,7
S1HC22,Fearful,8,0.4647159602947718,4,0.1749219294200957,4,0.3974828105409704,4,0.12834318711153794,4,0.8332203265430326,6,0.4281145848136452,6,0.756100005015527,6,0.41294831660973746,6
S1HC22,Happy,1,0.8148260459609467,2,0.17828188890668084,2,0.8859184488120664,2,0.4775298768373966,2,1.050793834619477,8,0.6501254016571641,8,0.9876083186479521,8,0.5210799949340548,8
S1HC22,Happy,2,0.8009470722452594,3,0.18612509791565734,3,0.814692630782493,3,0.34177844939972984,3,1.0319797979871193,7,0.6102356928056321,7,0.8670826131371916,7,0.5106130257611514,7
S1HC22,Happy,3,0.7438628522425232,4,0.36486512665580506,4,0.7293246040479645,4,0.4275899925652594,4,0.9059804325076937,6,0.5117907931647375,6,0.759435952311176,6,0.4134448424926533,6
S1HC22,Happy,4,0.32937342145370047,2,0.12735240666167347,2,0.2540868050463191,2,0.12581569746285887,2,0.7977948887042394,8,0.5406112519186558,8,0.7830770897371553,8,0.5112204156784418,8
S1HC22,Happy,5,0.13352206018291785,5,0.05382571081566305,5,0.13185264126634721,5,0.0646985654635875,5,0.8859413848109629,5,0.45107532925876426,5,0.6962805298321209,5,0.46535526514004655,5
S1HC22,Happy,6,0.10539180571799571,6,0.07397594953332683,6,0.10845669789107566,6,0.07138145047824453,6,1.0109953349783147,4,0.5489433377900971,4,0.843792699898781,4,0.38125711682944663,4
S1HC22,Happy,7,0.049899134167183584,4,0.0317088779396863,4,0.05565292617462189,4,0.039468226897333925,4,0.8580789627185639,6,0.5767128664320974,6,0.7232013276513873,6,0.5262981228068094,6
S1HC22,Happy,8,0.07762034356727443,6,0.05148071287363659,6,0.05658021632241946,6,0.03786073007732432,6,0.7395873949778102,4,0.4487981650584132,4,0.8286384203005738,4,0.40916744082250617,4
S1HC23,Angry,1,0.36812906570145754,2,0.1336120522860222,2,0.30445864371088627,2,0.16419437518812935,2,1.1258999643185623,8,0.5514358643972352,8,0.8618498879947948,8,0.5687549461094007,8
S1HC23,Angry,2,0.24305343056696355,5,0.17130645569246503,5,0.19483090161712036,5,0.13757014627507533,5,0.7268088151982808,5,0.5111514823727835,5,0.6297431659642874,5,0.4265063702382422,5
S1HC23,Angry,3,0.19474673617316288,5,0.1442807137877539,5,0.1710235388843469,5,0.12945831793361823,5,0.8577780909411894,5,0.6839071730428721,5,0.7563272907862475,5,0.5256143050121143,5
S1HC23,Angry,4,0.12263465721379854,5,0.10090141550736782,5,0.10511961440935977,5,0.08977933510890153,5,0.9621617268112059,5,0.6817426890802125,5,0.7881360776542348,5,0.5068665066031169,5
S1HC23,Angry,5,0.10137370555288605,5,0.0762418061667874,5,0.0944655524296184,5,0.07269259896862088,5,0.8248310196942834,5,0.5764788038896074,5,0.6828322245527967,5,0.49458905397388636,5
S1HC23,Angry,6,0.06559873577876225,5,0.0356896850308351,5,0.05736421239292695,5,0.030231253361869846,5,0.8829530248333581,5,0.6133740390645178,5,0.6625085296701181,5,0.4953073554358685,5
S1HC23,Angry,7,0.062459149200524866,6,0.04043351618184993,6,0.06508487303105163,6,0.040021694773046755,6,0.8263902142830675,4,0.42981017418052286,4,0.7442039680514294,4,0.43976985587248973,4
S1HC23,Angry,8,0.08504883030286448,6,0.06029522253685845,6,0.06338636063792281,6,0.04592424332304945,6,1.2705132567909687,4,0.4875726824387051,4,0.8600660415450957,4,0.44345687649993404,4
S1HC23,Fearful,1,0.3459226300816548,2,0.12216266449101809,2,0.283865190866738,2,0.1623888073953716,2,1.2509128236769416,8,0.48021178231138845,8,0.9034415818565825,8,0.5086628385224603,8
S1HC23,Fearful,2,0.19588777167869928,3,0.060875867580468555,3,0.19862990813045367,3,0.08103831326417854,3,0.9971035013285533,7,0.5737753253883497,7,0.6976487405415072,7,0.5005029146289562,7
S1HC23,Fearful,3,0.17794855863094486,6,0.0713921324734161,6,0.19777380681705092,6,0.10479079847819565,6,0.9225560025751393,4,0.4010448772618761,4,0.8261169374420418,4,0.4495246981070624,4
S1HC23,Fearful,4,0.1424431916764536,6,0.08369029910867919,6,0.16819289138480445,6,0.1068794721999693,6,1.2926518280735704,4,0.4514000064582811,4,0.867079578262838,4,0.44138233425324036,4
S1HC23,Fearful,5,0.10849097244017689,5,0.05460746607840226,5,0.14384133426844925,5,0.08380882968588739,5,0.8091080450008764,5,0.6051113045141957,5,0.6850797035121101,5,0.4962446264855667,5
S1HC23,Fearful,6,0.0720582764151427,5,0.03029627140072235,5,0.11027786603933547,5,0.06071675755077335,5,0.9323254784005932,5,0.48949861910930875,5,0.6374185921483507,5,0.43871285919569863,5
S1HC23,Fearful,7,0.04939710507547386,5,0.03499853592957256,5,0.07237675890526465,5,0.05247892629897988,5,0.882622571223578,5,0.5609508603101004,5,0.6140922814202847,5,0.44041356645628477,5
S1HC23,Fearful,8,0.09717325707050084,6,0.07981654818259393,6,0.0902015270862384,6,0.07543279356268806,6,1.0845022943426348,4,0.3944078389705958,4,0.7914527372966836,4,0.4341373337908688,4
S1HC23,Happy,1,0.7163835812126322,3,0.5072717978201143,3,0.5503911690533159,3,0.42444082741498673,3,1.0573824976231443,7,0.5213123319319538,7,0.8455988566775703,7,0.4973284966974049,7
S1HC23,Happy,2,0.8465206946550986,6,0.48193179130639535,6,0.5416728186187766,6,0.32989811674140296,6,0.6836497769478846,4,0.4529319050093552,4,0.6131623364113288,4,0.43575944271783884,4
S1HC23,Happy,3,0.6244951003544276,5,0.2830046290998339,5,0.39789402980549066,5,0.19991964472406953,5,1.0860793270616231,5,0.6420533243473634,5,0.7356821216799099,5,0.4446510625872505,5
S1HC23,Happy,4,0.3935239141225604,4,0.2991609788288501,4,0.29027308138917973,4,0.2080560192959301,4,0.7635942332373477,6,0.49883667789478947,6,0.5114166632074895,6,0.36914470341902544,6
S1HC23,Happy,5,0.17225356475386303,5,0.12286233294194404,5,0.14267585813498337,5,0.10292664223466128,5,0.7485885330191623,5,0.5697919918839827,5,0.6066608631196402,5,0.4018315563881081,5
S1HC23,Happy,6,0.17351544080138873,6,0.1632432068169799,6,0.13792095574451463,6,0.13097871772277117,6,0.8103216724768454,4,0.37419144022934303,4,0.7504312640008632,4,0.4435795080438836,4
S1HC23,Happy,7,0.06490284659152015,4,0.05894575782348019,4,0.05154252881704144,4,0.041574540457952336,4,0.6946478515186355,6,0.4163059777767011,6,0.6417090168988135,6,0.3937995190492319,6
S1HC23,Happy,8,0.11270817126882957,4,0.0818828125855135,4,0.08540294696668727,4,0.062422199079645385,4,0.8970029169401518,6,0.6143077082966247,6,0.6213257134631477,6,0.46054480184269647,6
S1HC24,Angry,1,1.170139484924663,2,0.4008910263834658,2,0.8410743410823951,2,0.2914705038444533,2,1.313844743701468,8,0.5247581060888613,8,0.8662075609899321,8,0.5995401565279083,8
S1HC24,Angry,2,0.9699696096017904,4,0.33344236277208295,4,0.8124884109235306,4,0.26581914555464026,4,1.1114558552796943,6,0.4827524919978751,6,0.7685801240775958,6,0.358034556651309,6
